10,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,1.0,0.0,273.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,2.0,0.0,647.0,2.0,3.0,2.0,0.0,84.0,2.0,5.0,7.0,7.0,1786.0,0.0,16.0,18.0,17.0,362.0,18.0,15.0,56.0,16.0,2636.0,13.0,43.0,17.0,14.0,370.0,18.0,14.0,38.0,9.0,1152.0,11.0,10.0,3.0,2.0,81.0,2.0,4.0,7.0,2.0,301.0,1.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,85.0,8356.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,1.0,1.0,24.0,0.0,0.0,2.0,0.0,832.0,3.0,3.0,2.0,2.0,50.0,3.0,3.0,11.0,11.0,2160.0,1.0,9.0,6.0,7.0,254.0,11.0,12.0,27.0,21.0,6517.0,21.0,73.0,35.0,42.0,1422.0,44.0,81.0,180.0,88.0,12182.0,89.0,224.0,129.0,112.0,2142.0,64.0,67.0,163.0,43.0,7812.0,36.0,80.0,37.0,40.0,644.0,26.0,24.0,44.0,11.0,2579.0,10.0,14.0,8.0,5.0,116.0,4.0,3.0,4.0,5.0,995.0,39688.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,2.0,285.0,1.0,0.0,2.0,0.0,16.0,2.0,1.0,0.0,2.0,713.0,1.0,3.0,2.0,4.0,65.0,2.0,4.0,2.0,4.0,1925.0,6.0,18.0,10.0,9.0,369.0,8.0,16.0,76.0,29.0,4684.0,28.0,92.0,70.0,47.0,1287.0,63.0,65.0,134.0,56.0,5005.0,42.0,91.0,32.0,29.0,687.0,22.0,25.0,44.0,16.0,2330.0,13.0,28.0,11.0,7.0,136.0,9.0,4.0,12.0,2.0,902.0,19619.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,4.0,3.0,5.0,3.0,50.0,3.0,4.0,7.0,3.0,2833.0,5.0,10.0,5.0,8.0,188.0,12.0,7.0,18.0,13.0,6713.0,20.0,29.0,10.0,9.0,666.0,22.0,23.0,81.0,46.0,16926.0,49.0,121.0,83.0,101.0,3045.0,90.0,126.0,386.0,145.0,28137.0,181.0,390.0,193.0,191.0,4310.0,181.0,155.0,379.0,151.0,21609.0,91.0,163.0,92.0,77.0,1801.0,70.0,62.0,102.0,65.0,9628.0,30.0,52.0,27.0,26.0,422.0,19.0,17.0,42.0,27.0,5815.0,106725.0
14,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,126.0,0.0,1.0,2.0,0.0,11.0,0.0,0.0,3.0,0.0,374.0,1.0,3.0,1.0,3.0,76.0,5.0,1.0,12.0,2.0,482.0,3.0,7.0,7.0,4.0,79.0,2.0,2.0,5.0,1.0,264.0,1.0,3.0,0.0,0.0,16.0,2.0,1.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17.0,1653.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,187.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0,1.0,328.0,1.0,1.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,659.0,0.0,1.0,2.0,4.0,94.0,1.0,4.0,12.0,5.0,866.0,4.0,8.0,3.0,4.0,103.0,4.0,4.0,7.0,2.0,636.0,3.0,2.0,2.0,1.0,56.0,1.0,0.0,6.0,2.0,314.0,3.0,1.0,0.0,0.0,17.0,0.0,1.0,2.0,2.0,332.0,3857.0
16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,211.0,0.0,2.0,1.0,3.0,31.0,1.0,0.0,6.0,2.0,298.0,3.0,6.0,1.0,2.0,40.0,0.0,1.0,6.0,0.0,173.0,1.0,2.0,1.0,1.0,20.0,2.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,967.0
17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,137.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,193.0,2.0,2.0,1.0,3.0,25.0,2.0,2.0,1.0,2.0,164.0,2.0,3.0,1.0,1.0,9.0,0.0,1.0,2.0,0.0,92.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,28.0,810.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,360.0,0.0,2.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,671.0,1.0,2.0,2.0,1.0,42.0,0.0,1.0,5.0,1.0,1225.0,2.0,5.0,4.0,9.0,142.0,5.0,4.0,13.0,9.0,3403.0,10.0,28.0,14.0,10.0,621.0,19.0,29.0,109.0,37.0,5946.0,45.0,98.0,40.0,39.0,981.0,40.0,34.0,95.0,39.0,4791.0,24.0,49.0,15.0,27.0,423.0,16.0,13.0,29.0,14.0,1984.0,6.0,10.0,3.0,4.0,75.0,5.0,0.0,7.0,6.0,992.0,22755.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,79.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,240.0,1.0,1.0,1.0,1.0,33.0,0.0,0.0,3.0,1.0,545.0,1.0,7.0,3.0,3.0,99.0,4.0,6.0,10.0,1.0,428.0,0.0,10.0,2.0,2.0,48.0,2.0,2.0,4.0,0.0,161.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,1795.0
20,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,1.0,185.0,0.0,1.0,0.0,1.0,17.0,0.0,2.0,2.0,0.0,172.0,0.0,3.0,0.0,0.0,13.0,1.0,1.0,3.0,0.0,98.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,64.0,729.0
21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
22,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,141.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,291.0,1.0,1.0,1.0,1.0,29.0,4.0,1.0,7.0,2.0,359.0,2.0,2.0,1.0,1.0,27.0,2.0,3.0,2.0,4.0,342.0,1.0,2.0,0.0,0.0,43.0,1.0,0.0,3.0,2.0,229.0,0.0,1.0,1.0,1.0,27.0,0.0,1.0,2.0,1.0,270.0,2022.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,4.0,2.0,133.0,0.0,0.0,2.0,0.0,17.0,1.0,1.0,2.0,1.0,94.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,53.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,49.0,567.0
24,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,2.0,178.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0,0.0,109.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,695.0
25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,81.0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,73.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,322.0
26,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,77.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,144.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,1.0,0.0,41.0,1.0,3.0,8.0,1.0,487.0,2.0,2.0,2.0,1.0,66.0,4.0,4.0,7.0,5.0,438.0,5.0,2.0,2.0,2.0,38.0,0.0,1.0,5.0,1.0,226.0,0.0,1.0,0.0,0.0,19.0,2.0,0.0,1.0,2.0,140.0,2151.0
27,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,118.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,209.0,1.0,0.0,0.0,1.0,18.0,1.0,0.0,1.0,0.0,286.0,0.0,2.0,0.0,0.0,39.0,1.0,0.0,5.0,2.0,188.0,2.0,1.0,0.0,0.0,15.0,1.0,0.0,1.0,1.0,115.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,47.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,37.0,1340.0
28,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,284.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,1.0,1.0,549.0,2.0,2.0,0.0,1.0,61.0,2.0,4.0,9.0,3.0,1119.0,3.0,9.0,6.0,7.0,147.0,4.0,8.0,19.0,9.0,1187.0,3.0,11.0,8.0,3.0,118.0,4.0,5.0,9.0,4.0,665.0,6.0,6.0,0.0,2.0,32.0,1.0,1.0,5.0,0.0,244.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,144.0,4960.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,1.0,0.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,262.0,0.0,3.0,1.0,1.0,34.0,1.0,0.0,3.0,0.0,275.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,3.0,1.0,190.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,91.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,122.0,1298.0
31,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,97.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,178.0,3.0,0.0,0.0,2.0,23.0,0.0,1.0,0.0,0.0,169.0,0.0,2.0,0.0,0.0,23.0,1.0,2.0,2.0,0.0,92.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,784.0
32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,63.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,2.0,0.0,81.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,329.0
34,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,108.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,2.0,0.0,139.0,0.0,1.0,0.0,1.0,15.0,1.0,1.0,3.0,0.0,77.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,537.0
36,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,83.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,84.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,409.0
37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,152.0
