BGGId,YearPublished,GameWeight,MinPlayers,MaxPlayers,MfgPlaytime,MfgAgeRec,NumExpansions,Kickstarted,IsReimplementation,AvgRating,Mech_PC1,Mech_PC2,Mech_PC3,Mech_PC4,Mech_PC5,Mech_PC6,Mech_PC7,Mech_PC8,Mech_PC9,Mech_PC10,Theme_PC1,Theme_PC2,Theme_PC3,Theme_PC4,Theme_PC5,Theme_PC6,Theme_PC7,Theme_PC8,Theme_PC9,Theme_PC10
202674,2015,2.0,2,6,60,10,0,0,0,6.20846,-0.6104984290947948,-0.32406740841347303,-0.5486852141278991,-0.18636127445510908,0.4369134231793203,-0.19005433846356878,-0.1964684701506447,-0.8199206004814091,-0.05851667063180299,0.6646104268953246,-2.065315435471123,2.624160042185703,0.8875103673111915,0.18598725762948234,0.011346545513031159,0.08091078578102985,0.4267472269621916,-0.730001960304795,-0.1999844009039926,-0.6923759969553084
202721,2019,3.4815,2,2,180,0,0,0,0,8.12727,5.27186435488405,-1.1883238796775533,-0.2889796344688219,0.12963791795512938,0.5503442099930049,0.8735748331202715,0.13720770112974617,-1.1216909257368168,1.067480873588234,-0.9027523420336512,-0.6400026287080779,-0.7281235866338729,-0.9235515586552164,0.07387871077093298,-0.06507449508545701,-0.861331276031027,-0.4941980940002986,-0.2943521480850923,0.1581784579737931,-0.05274445714266851
202723,2016,1.3333,1,1,10,0,0,0,0,6.7339,-0.4321780318242226,0.39632077543064786,-0.26555854039006394,-1.1815091410873988,0.041765025546220615,-0.3543342020683103,-0.3951085299079562,0.4174596599529625,-0.31867781012949337,-0.4494566840696651,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
202726,2016,1.5,2,4,30,18,0,0,0,4.95312,-1.1043906491012887,0.3366813881003193,0.6640814496944079,0.8571678671088077,1.5311715276242088,-1.2058118926844967,0.8259914747864855,0.022303599829659907,-0.456119775392962,-1.147251814012472,0.8036187533260144,-0.38228444926524563,-0.8486795984439243,-1.109408843394604,0.08801855362558392,0.8963619241138595,-0.7798626309493479,-1.2362480367499808,0.5334949115544985,-2.0342787772854227
202732,2016,1.4,2,12,45,8,0,0,1,6.1387,-1.3042477832441681,0.10789049816699231,3.172781894711226,-0.15191601626533857,-0.853237850644725,-0.8233501659127301,-0.1552475669670693,-1.2591812043655426,-0.37836545145513223,-0.4914713997740709,0.223800204151435,-0.22449089778308828,-0.50794061724208,-0.6428318252092489,-0.05268389440696538,0.26135026107635984,-0.20841583748918588,-0.5707911736578555,0.12919664698900726,-0.6731579471357617
202737,2016,1.0,2,38,15,12,0,0,0,6.10211,-0.5877661736263358,-0.8196631034314716,-0.44189119212748273,-0.07817447095617183,-0.2264618466112598,-0.132285968078643,0.021241441531572015,-0.07564532796817085,-0.07553416809059638,0.1492260594994286,0.2766176772729478,-0.4157855300504695,-1.0876787131692347,-1.2505667318076108,0.23362384441413192,0.28598065489419044,-0.16578702221918656,-1.1177529641764274,-0.10233813882245456,-1.4075532537567974
202742,2016,1.0,2,6,30,18,1,1,0,5.66192,-0.8735552408653914,0.47963074025149305,0.4302385257135225,-0.5700724394745487,1.3590284119357152,-0.9382139210053245,-0.006008777250466659,-0.8245322205942485,-0.23678631350788834,-1.307969682407457,0.8695310946911996,-0.6811291184117496,-1.3292045577902383,-1.761286531845253,0.05519464283212433,1.1518493180981046,-1.1171985034827423,-2.145860460761431,0.5324296200494578,-3.553764012376315
202755,2016,2.0,2,4,45,10,0,0,1,7.11578,-1.2777235001231084,0.22965181172783594,-0.35764162277481937,0.18346997963158856,1.072528754051731,-1.5037980759730563,0.5536121636181877,-0.1617446165333314,-0.17081305709681707,-1.4224573035919137,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
202771,2016,1.0,3,99,90,12,2,0,0,4.79945,-0.5877661736263358,-0.8196631034314716,-0.44189119212748273,-0.07817447095617183,-0.2264618466112598,-0.132285968078643,0.021241441531572015,-0.07564532796817085,-0.07553416809059638,0.1492260594994286,0.223800204151435,-0.22449089778308828,-0.50794061724208,-0.6428318252092489,-0.05268389440696538,0.26135026107635984,-0.20841583748918588,-0.5707911736578555,0.12919664698900726,-0.6731579471357617
202776,2017,2.5,2,2,30,14,0,1,0,6.08919,-0.016145326371276702,-0.8780482479845817,-0.42333846332823444,-0.21650340434698645,-0.0016932820383125551,0.00301552846263696,-0.3037818157762458,0.21745848352054925,-0.053927472234599205,0.48497641883064846,2.025385056782565,0.07789475173446629,0.7557816303125225,0.5098769823090796,-0.5229281849198504,-0.5337055380638179,0.6129119593883537,0.2438884991085626,-0.020126209577540494,1.021397199817911
202819,2018,2.55,1,4,45,10,1,0,0,7.3984,-1.0701712961464231,0.7357947613376952,-1.047648102870736,-0.44628826451692416,0.6493964680098114,-1.0318462532034702,-0.5378397148117846,0.32293561128986725,0.5243444720039324,-1.5002613030188119,1.0237931451577418,1.3324420769693865,2.3042920291497695,1.5103323457828843,-2.87960886005439,-0.6873810779980759,0.579641752377003,-0.04269615723561271,-0.0007342241205085073,-0.6919537291762378
202821,2016,1.2,1,1,30,13,0,0,0,7.54641,-0.4167231732798804,0.5637152039742118,-0.5917427405294476,-1.19572153646302,-0.18550551551084837,-0.48687319837339277,-0.49802709851794474,0.6747804263005847,-0.004985650483592149,-0.5583484126333729,1.059587257210452,-0.015065802610888482,0.34014102464498636,0.2630739231063375,-0.21626715903263877,-0.28738201342712366,-0.21386381109648445,0.11679792296101406,0.028729019630334297,0.7072930081698915
202884,2018,2.5,2,4,45,12,0,1,0,6.66802,-0.7856690484928813,-0.3135019137502848,-0.6530727256622086,-0.2157141406585348,-0.017938866708825708,-0.7016937499941662,-0.06128673920321792,-0.16233694188862186,0.10923628620436257,-0.5489740074245492,2.4815893848968327,0.15968408566907055,0.5085545228171469,0.5400900978996817,0.3463011027891866,-0.42556372850374746,1.272615975875616,1.755352724352096,-2.910885823015729,2.393901704837542
202896,2017,2.25,2,4,10,8,0,1,0,6.15,-0.03887758183973582,-0.38245255296658287,-0.5301324853286509,-0.32469020784592384,0.6616819877522672,-0.054752841922288714,-0.5214917274584628,-0.5268167889926891,-0.036909974775805765,1.0003607862265447,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
202942,2016,4.1667,1,2,3000,0,0,0,1,8.09189,3.1183643737698223,-1.4940812114941537,-0.702806356993385,0.3807293734217465,-0.10944543335875127,-0.13088247637589612,-0.5730298858061348,-0.23525187145714938,0.7648586022207421,0.35725211210968155,-0.6400026287080779,-0.7281235866338729,-0.9235515586552164,0.07387871077093298,-0.06507449508545701,-0.861331276031027,-0.4941980940002986,-0.2943521480850923,0.1581784579737931,-0.05274445714266851
202945,2016,2.75,3,5,150,14,0,0,0,5.99062,-1.1837891436325774,0.8911543098535999,0.224054488490483,0.7800893892699771,1.897747605669847,-0.44445478882281825,0.011905720991800256,-0.4287492141911122,-0.21201178846541804,-1.5956676552642899,1.233888443772316,-0.08806725547893758,0.0030358410505798585,-0.3099405634489008,-0.5418593807233969,0.01217561367222134,-0.11795986668205717,-0.5237637616910996,0.14612784963538633,-0.05947004171468017
202975,2016,2.0,2,5,0,10,2,1,0,6.31467,-0.6646399369242343,-0.5334318926075973,0.07464019112896729,-0.9644713853760984,0.37743130755499377,-0.6342069279393937,0.31346013703155584,0.1244532163148282,-1.7496289978123976,0.313579360442629,3.527098917462853,0.4397033600172514,-0.07441074976555843,-0.4323555112908321,2.427185934615054,-0.5531651816223746,5.042678433592467,0.48990697495132896,1.4908378127501558,0.8101612907805733
202977,2017,2.4792,2,5,90,10,4,1,0,7.06402,-0.9754737902308684,0.2879062209914806,-1.110578582521384,0.1456912716276432,0.07186664527097436,-0.7027753656488237,-0.20600349992423705,0.4247362819857928,0.5619822681336003,-0.36650580009928346,-3.4261326930943725,5.344339183606225,-0.696913540095947,-4.690769792448781,-2.135898856729731,6.5060747859198385,-0.8024454239040006,6.634857927746069,3.8681556979698275,2.1988118395899434
202982,2016,1.0,4,8,30,17,0,0,0,7.14907,-0.706023242069725,-1.0567108554826625,-0.3049536527835701,-0.27628240843213386,-1.3968683471755323,0.414651090037156,0.5144862610558999,0.4551940647513883,-0.6057157414135154,1.7139361802709783,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
202994,2016,2.0,2,6,180,13,0,0,0,6.84545,0.12395562939937436,-0.09667768219609382,0.2802324163989053,-0.505406012713298,1.318767976858171,1.4599101325948707,-0.3216498833889248,0.8388799833405208,1.069354618055264,0.5392797092094634,2.962286078364499,0.700648742129686,1.0003224772554284,0.3812242904454292,-0.5337893763007665,-0.8700030994412215,0.546047641830445,0.03547669980678147,-0.10628135977079335,2.132640202414546
203002,2017,1.0,2,5,20,5,0,0,0,6.4493,-1.2611054125367707,-0.5724691876334855,-0.0855766226454152,0.10304442764027348,-0.35588593962046083,-0.8537643180884217,0.6610413153261029,1.135094261122196,-0.34931237432399864,-0.5403896375700528,-0.4138597585400106,-0.00281358565021878,-0.8537254374986704,-1.4247016877669274,-0.9523273730416183,0.25148802356583644,-0.11451449375986873,0.14107775808001044,0.022332918878706722,0.37762265364985603
203019,2016,0.0,3,10,45,17,0,1,0,5.46136,-0.6687696647308917,-0.7861885251950081,0.6193999763391849,-0.8274658864392435,-0.9542027071980842,0.5981684349724401,-0.7206805715153495,1.0159878719328308,-0.10690236398506524,-0.49520319083277864,0.8036187533260144,-0.38228444926524563,-0.8486795984439243,-1.109408843394604,0.08801855362558392,0.8963619241138595,-0.7798626309493479,-1.2362480367499808,0.5334949115544985,-2.0342787772854227
203029,2016,1.0,2,4,20,7,0,0,0,6.706,-0.016145326371276702,-0.8780482479845817,-0.42333846332823444,-0.21650340434698645,-0.0016932820383125551,0.00301552846263696,-0.3037818157762458,0.21745848352054925,-0.053927472234599205,0.48497641883064846,-0.1909045574144204,-0.34273158939667897,-0.9031469190066546,-0.9254611749163932,-0.3595749837477141,-0.6746353826661419,0.02132795218351926,-0.8679985189614929,-1.175110705962678,0.48243586292260315
203042,2016,2.0,2,2,20,10,4,0,0,6.33911,-0.30141869585250886,0.5933165882633014,0.16164961903841882,-1.1080088284516332,1.401490409219833,0.8826349438176887,-0.5647740685713591,-1.2631614572710452,0.8352178476511218,0.2939093312810913,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203083,2017,2.0,2,5,240,14,0,0,0,5.38333,-1.5386212617330202,-1.100232553810647,0.04456884876446698,-2.313342820451203,-2.4790263139218913,0.33473717895996574,1.9518418549685295,1.1712515988327554,-1.3289319834376587,-1.6487014530090964,1.36686609359279,-0.36283576990761146,0.07820566688343769,0.07449134141669328,0.8899868370864937,1.5389303519255986,-2.0528019607852226,0.18262139566931565,0.810078652307147,-0.4677469741211794
203087,2017,3.0,2,2,225,0,0,0,0,7.575,0.49342824582006317,-0.4751328908518202,-0.17051630276979565,-1.0941954362018314,1.3510533448557673,0.31582071751444696,-1.3317104824475572,-0.14176400954081678,-0.9664961415915096,2.285577878681273,-1.546602019074398,-3.08475418384157,4.11086750882307,-2.711387317830674,1.1993981919077314,-1.7161950471425718,-0.5277074781776838,1.4451381820957578,0.4180132688913952,-0.7974593047220071
203102,2016,2.64,1,6,60,13,1,0,0,6.84729,-0.6566064739636391,0.243429175080003,0.9059713886856473,-1.6099852699286712,0.5907856311618154,0.4346633946660781,-0.7606386485963625,0.12832001967688647,-0.032963940086702295,-1.3747553005387465,3.1302920156176226,-0.1442206686036505,0.4149604861338018,0.2665498651545338,0.993935059044415,1.2481832522564624,-1.7331505527573667,0.05309120945948149,0.5459316334448336,-0.4087942004539117
203104,2016,1.0,3,6,20,14,0,0,1,6.05528,-0.3099585616956345,0.012811872128158491,2.599608619432935,0.1695412840557515,-0.03617797607828897,0.05339752354905783,-0.49595246887238725,-2.1783259908666768,-0.37409673177934966,2.147574505371691,5.268708401025352,-0.3773930799495121,1.830520755705316,1.4142755999337457,1.1042021487482623,3.574440190476049,-5.477656748339823,0.42922538748321093,2.7869506668103714,-0.20452022183035232
203170,2016,2.0,1,5,60,13,0,1,0,6.275,-1.1635151012878338,1.880437613441745,-0.8829649578453274,-0.21761595472020767,1.1002309691681382,1.4279458810918682,-0.4291539518750574,-1.284121802425019,1.10341259282163,-1.828983434503665,2.1235096671218243,-0.3531594136256565,-0.26275193553006987,-0.5448133187588421,-0.18364128740657346,0.42571694080668665,-2.549853785187778,-1.125083221259803,-0.0868478097297342,0.8635193531020262
203191,2018,3.1111,2,6,60,13,2,1,0,7.41585,0.558961002193943,0.2702062521063776,-0.6203542716648648,-1.0295289091583024,0.7109440979749247,0.19958659615457108,0.08557208239395296,-1.18161318767983,1.1290700831276606,-1.5918518960997963,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
203195,2016,2.0,3,8,40,13,0,0,0,6.71339,-0.6739126184747067,-0.6197102072896331,0.6802413630107089,0.06297562450239881,-0.5230111997416769,-0.15503335842448168,-0.024679430213111957,-0.49222161409193377,0.019888784985811436,0.44846625814510194,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203204,2016,2.6364,2,4,60,10,1,0,0,6.78592,0.94078121802708,0.12359707710551754,1.0887049857716744,-0.7032827274013476,0.5699798256252652,0.6449838661961611,0.054998162947355565,-1.110675642779446,1.2873027249166187,-0.2010885511896845,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
203215,2018,1.0,1,6,45,8,0,1,0,6.36245,0.10666866830579352,-0.3003752983260606,2.6862149533383306,-2.62382227191818,-1.0650474272924335,2.515623661609021,-2.283125307078221,2.604314473405678,0.4692487006077134,-1.2746649485946253,1.5086007992844659,0.3497161006760854,0.17102138726979602,0.45054230218865937,0.9943035219325896,-0.23078886559753617,0.2264524914924711,1.251293881455112,-1.1941248002441764,0.17473506348902335
203219,2016,2.4,2,2,60,10,5,0,0,7.18512,-0.447440364992096,1.8498081502020083,-1.0287832179034917,2.1720649988308587,1.6892294631803935,-0.22884027256204925,-0.26930828463323914,3.664856507420941,-0.11160456540158187,-0.4033826988147706,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203238,2017,2.0,2,4,40,12,0,0,0,6.48667,-1.3743998197397496,-0.5426467066570455,0.6427561296237596,0.666295215019617,0.07998186308341142,-1.6576006308125943,0.306449493010436,-1.2813428664255633,-0.5014436971096025,-0.693435044993054,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
203265,2016,1.0,2,6,30,6,0,0,1,6.29709,-0.5877661736263358,-0.8196631034314716,-0.44189119212748273,-0.07817447095617183,-0.2264618466112598,-0.132285968078643,0.021241441531572015,-0.07564532796817085,-0.07553416809059638,0.1492260594994286,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203266,2016,1.0,2,6,30,9,0,0,0,6.03432,-0.5877661736263358,-0.8196631034314716,-0.44189119212748273,-0.07817447095617183,-0.2264618466112598,-0.132285968078643,0.021241441531572015,-0.07564532796817085,-0.07553416809059638,0.1492260594994286,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203270,2016,1.875,2,4,75,0,0,0,0,7.11041,0.764076823300329,0.07590904604083705,-0.03870753825049715,-0.7600082248728546,1.1933852320819756,-0.6662192949997037,0.0693574236927698,-0.4135213026519038,0.3570987227122114,-1.541962222326999,2.025385056782565,0.07789475173446629,0.7557816303125225,0.5098769823090796,-0.5229281849198504,-0.5337055380638179,0.6129119593883537,0.2438884991085626,-0.020126209577540494,1.021397199817911
203312,2016,4.6667,2,2,150,12,0,0,0,8.03386,0.38163989982309604,-0.23215240191156622,-0.18987476053453237,-1.21382228148501,1.220048208503449,0.9429846511994616,-1.089293713519396,-0.23518103650736788,0.060952745790913344,1.4340187623273408,0.22253417573553294,0.147085828585257,-0.45916120330736954,-0.025437036252333893,1.1113731446674908,-0.037542389998076436,0.37104170993925006,0.874996805896881,-1.343955925406918,-0.679334748163195
203321,2020,3.5556,2,2,240,12,0,0,0,7.8398,5.022728687756554,0.6312027086912955,0.6207460146668106,-0.35673543115112527,1.8742820095689865,-0.5743870372095744,-1.5670305739064034,-1.490526343060738,-3.553645759764175,7.26734928765874,-2.499253152162018,-3.6473922053536767,1.3539719012617168,3.386212835221472,-1.0544023649567784,4.757617494985647,2.5494347071191408,-1.1107521228976123,-0.9368261044884333,0.559253265856961
203381,2016,2.0,2,2,0,13,0,0,0,7.59649,-0.5587086899985115,0.07049490421762344,0.6320910678846681,0.29114374101523965,1.8161703147658517,-0.5774875164296845,-0.16588183613674062,0.019499080903979452,-0.9559793993153332,0.47258301845627354,2.025385056782565,0.07789475173446629,0.7557816303125225,0.5098769823090796,-0.5229281849198504,-0.5337055380638179,0.6129119593883537,0.2438884991085626,-0.020126209577540494,1.021397199817911
203401,2016,1.5,2,4,45,10,0,0,0,5.55294,-0.923815652296112,0.2008118255725141,-0.8291006524106965,-0.24952662472071374,0.7369369465498267,-0.6930189955252548,-0.13658487089576996,0.218846667808925,0.16582481834873122,-0.20227835440650255,-0.6336731509841659,0.997860871718877,0.7392382266979285,0.6895671517578902,-1.328999976491781,-0.3063264639021103,-0.2537731275613305,-1.026666682823716,0.8284968299576181,-1.0046079306495874
203405,2016,1.8889,3,4,30,12,0,0,0,6.55328,-0.8372418468874507,-0.792805919220422,0.8876305281443726,0.14756222631750002,-1.0894443177308428,-0.3443574997402506,-0.10688579110118547,-0.35001172104750267,-0.19579037561085724,0.2801127486543441,-0.9991834156357702,0.14910627600439022,-1.096329827972697,-1.8388663134644805,-2.4808516709199226,1.1423493162159941,0.5086559127167875,0.873010564965654,0.34569636716731605,0.17807500654723743
203408,2016,1.5,3,8,45,13,0,0,0,6.77269,-1.2075880692449779,-0.7911911220388572,2.941918650621199,0.15083989032520498,-2.1856150667894862,0.3415309677735326,-1.1618498395408208,1.008886536261407,0.17530896240998534,-0.290218765160276,0.009653706770107505,0.06685017035602546,-0.29763742285425643,0.6054346932591508,0.9370443339499658,1.0564130817252435,0.7404345917109344,1.1773020669703016,-1.021762279740867,-2.209913737336969
203410,2016,0.0,1,4,90,14,0,0,0,6.25714,0.5763081815817875,2.440322198918258,1.9737517305891625,-1.2072731569733517,3.18477748904624,1.2582020121355448,-0.28054138203148343,0.07916888757739693,2.086448385450555,-3.2213044007613014,3.3114516803314973,0.2805250238252946,1.3859642208896878,0.9858563207500715,-0.6399978076547522,-0.7269520136632778,0.46832274094157467,0.6201855746667927,0.12970491558520092,1.8754670114701282
203411,2016,1.1111,3,99,45,12,2,0,0,6.96751,-0.6739126184747067,-0.6197102072896331,0.6802413630107089,0.06297562450239881,-0.5230111997416769,-0.15503335842448168,-0.024679430213111957,-0.49222161409193377,0.019888784985811436,0.44846625814510194,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203416,2016,2.8182,1,6,90,12,0,0,0,7.21511,-1.055568114289328,-0.9092579175425131,1.6968414702503505,-1.2661815440706836,-2.126827284578768,0.5276931117935318,0.14696478889818693,1.0455878284974718,-0.948375827372008,-0.6680023758188706,-0.3911901865918078,0.12057826063277183,0.4691674506177092,0.4868110519023491,-1.3553404679707275,-0.290094602394567,0.4778107916001939,-0.25482508704347495,-0.35061288501443244,-1.0980816944825735
203417,2016,2.5606,1,6,150,12,0,0,0,7.11149,-1.055568114289328,-0.9092579175425131,1.6968414702503505,-1.2661815440706836,-2.126827284578768,0.5276931117935318,0.14696478889818693,1.0455878284974718,-0.948375827372008,-0.6680023758188706,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203420,2016,2.5608,1,6,120,12,0,0,0,7.50152,-1.055568114289328,-0.9092579175425131,1.6968414702503505,-1.2661815440706836,-2.126827284578768,0.5276931117935318,0.14696478889818693,1.0455878284974718,-0.948375827372008,-0.6680023758188706,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203421,2016,1.0,2,5,30,8,0,0,0,6.06506,-1.2777235001231084,0.22965181172783594,-0.35764162277481937,0.18346997963158856,1.072528754051731,-1.5037980759730563,0.5536121636181877,-0.1617446165333314,-0.17081305709681707,-1.4224573035919137,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203427,2016,1.5948,2,5,30,8,1,0,0,7.01842,-0.9754737902308684,0.2879062209914806,-1.110578582521384,0.1456912716276432,0.07186664527097436,-0.7027753656488237,-0.20600349992423705,0.4247362819857928,0.5619822681336003,-0.36650580009928346,-0.8086819159719973,0.38394449912345385,-1.1495990533418545,-2.0843120705387914,-1.101417143656056,0.34385961024378897,-0.04635679850715511,0.5358184413852202,-0.42676259927479065,0.4722476535081289
203430,2016,1.0444,3,8,20,7,1,0,1,6.56578,-0.9884045951342696,-0.04822821443667707,-0.11184483959048871,-0.14794359367521165,0.7973662274468796,-1.1985733856670264,0.31724338448471257,-0.659501954301404,-0.422283254058632,-1.0142343040444612,-0.4505442055269854,-0.13675553382179523,-0.7884630132128324,-0.9417359683988712,-0.2669609990763767,-0.22799126886787463,-0.02790837582179916,-0.9235864675368903,-0.3627040126706147,-0.1043304536572531
203462,2016,1.2,2,5,20,8,0,0,0,6.4289,-1.253631023643326,-0.584140315280923,-0.34352072737675365,-0.07456316484617669,-0.10807803188833799,-1.0099329009141749,1.2758304048932225,0.9969180849328716,-1.194541233952342,-0.6422121038959563,1.4964388271082112,-0.43883290476490655,0.2592361706115563,1.7746759660914397,-1.024156824910556,-0.09301251073649934,-0.5691738183346321,0.3566484427028204,0.8222606985380687,0.16229396419443903
203560,2015,1.0,2,4,0,8,1,1,0,8.29032,-0.6687696647308917,-0.7861885251950081,0.6193999763391849,-0.8274658864392435,-0.9542027071980842,0.5981684349724401,-0.7206805715153495,1.0159878719328308,-0.10690236398506524,-0.49520319083277864,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
203584,2017,2.0,2,4,45,10,0,0,0,7.74607,0.08850092058038882,0.6431342784131142,-0.5399775240837993,-0.15079200712910606,1.1371302498128908,-1.071366431011155,-0.19415735254600128,-0.5561541533136745,1.705828594874254,-1.03372478668784,-0.30173883506476584,-0.23065786663280013,0.005998241334829205,0.10439193218725111,-0.022493419993925998,-1.0565035897376476,-0.5441956968345962,-0.2366816301854941,0.6088852961519577,0.7772576872894995
203624,2016,3.0909,2,4,90,14,0,0,0,6.21392,-0.6955738573905544,1.4894709563159998,1.8655748981365348,1.596405753780388,2.1433769943865446,0.45651077146725394,-1.3640084331238995,-1.5491821395314718,0.7017026186901058,1.2346653673228114,0.8119864811546199,0.3801400466990122,0.8389559681478451,0.42180595875485477,-2.4757078231679515,0.8035089668748802,0.09709277674020987,-1.773004607891642,1.022826753208234,-4.251872161486901
203655,2016,1.25,2,8,15,8,2,0,0,6.63503,-0.766804949418881,-0.5314645306463834,-0.9234969062141719,-0.1708097293071762,-0.5566619485791787,0.5409700767081305,0.29267726743549827,-0.7395690787931842,0.6075315170587021,0.11449269890328198,-0.173661893216968,-0.40899070696909817,-0.869779661859333,-0.820640321933018,0.18711020252336033,-0.06950514400983336,-0.02664577737970602,-0.806460943115788,-0.35263689134386916,-0.8811721101033623
203661,2016,1.0,3,10,60,17,4,1,0,5.30842,-0.890346871151375,-0.644155575320015,1.2129349425925346,0.8910293158575008,-0.9172099789511233,-0.2903216888078481,-0.53949059106568,-0.21870745907182704,0.5426973357077967,0.4014664477515916,0.8036187533260144,-0.38228444926524563,-0.8486795984439243,-1.109408843394604,0.08801855362558392,0.8963619241138595,-0.7798626309493479,-1.2362480367499808,0.5334949115544985,-2.0342787772854227
203673,2017,1.5,3,6,20,13,0,1,0,6.36731,-0.9768620090263845,0.9026648485268574,0.35494924314759396,0.047283954749372435,1.823256713868655,1.8897481376365188,-0.2022823301147135,1.0753999676302421,1.296474521719499,-1.1540107538640314,0.223800204151435,-0.22449089778308828,-0.50794061724208,-0.6428318252092489,-0.05268389440696538,0.26135026107635984,-0.20841583748918588,-0.5707911736578555,0.12919664698900726,-0.6731579471357617
203710,2018,1.2,2,2,15,8,0,0,0,6.81158,-1.6465091170672626,-0.20054562775635953,0.9015686515133363,0.9352539284740944,-0.08920702566294071,-1.6122268841381675,0.6100692071188297,-0.3603371784860092,-0.34970544980896245,-0.9599242993674446,-0.4138597585400106,-0.00281358565021878,-0.8537254374986704,-1.4247016877669274,-0.9523273730416183,0.25148802356583644,-0.11451449375986873,0.14107775808001044,0.022332918878706722,0.37762265364985603
203715,2016,1.25,1,1,15,0,0,0,0,6.625,-0.919399811679607,1.180361991276348,-0.7225368571091203,-0.9876352374829614,0.5254505320535066,-1.2289666742898633,-0.2412679315092709,0.8285253838005842,0.11756284112728038,-1.5558797505410953,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203716,2016,1.0,2,6,15,0,0,0,0,6.23805,-0.05987051793349761,-0.6594267375526586,-0.07896567390934546,-0.056641838483372293,0.263121946879753,-0.3725352531812575,0.024724882694334753,-0.3380539152091204,-0.638236678381858,0.10656456745664035,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203719,2016,2.8333,2,4,60,8,12,0,0,7.3175,1.2096144217240268,0.6388346551215369,0.1779149742936633,-1.4133481756067336,1.540034224523733,0.6092915852409483,-0.7540432458847159,-0.6596640580615053,1.292593177147634,-0.6318664485796313,3.995713362953004,0.5329632132426221,1.991069610470865,1.0693717800811529,-0.9415327527328805,-1.447834896966436,2.508640871991936,0.4759500620805247,0.40891479190672375,3.437185227546406
