url,title,price,area_m2,floor,rooms,location,scrape_date,Típus,Állapot,Fűtés,Építés éve,Energetikai besorolás,Unnamed: 13,Napelem,Szintek száma,Erkély,Átlagos rezsiköltség,Tervezett átadás,Terasz,Unnamed: 20,Unnamed: 16,Unnamed: 22,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8622632?page=42&pos=8&cr=65,"Nyíregyháza eladó társasházi lakás 1+3 fél szobás: 43,9 millió Ft",43.9,61.0,61 m²,1.0,Nyíregyháza,2025-08-17,Társasházi lakás,Felújított,Távfűtés egyedi méréssel,1980.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-pecs/8546555?page=42&pos=9&cr=65,"Pécs eladó panellakás 2 szobás: 36,9 millió Ft",36.9,53.0,53 m²,2.0,Pécs,2025-08-17,Panellakás,Jó állapotú,Távfűtés egyedi méréssel,1985.0,B,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-siofok/8388543?page=42&pos=10&cr=65,"Siófok eladó téglalakás 3 szobás: 107,56 millió Ft",107.56,61.0,61 m²,3.0,Siófok,2025-08-17,Téglalakás,Új építésű,Hőszivattyú,2024.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonlelle/8275581?page=42&pos=11&cr=65,"Eladó 3 szobás téglalakás 95,45 millió Ft értékben Balatonlellén - My Lelle Residence lakóparkban",95.45,61.0,61 m²,3.0,Balatonlelle,2025-08-17,Téglalakás,Új építésű,Padlófűtés,,A,,,3.0,"37,8 m²",,2026. 2. negyedév,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xx-kerulet/8665719?page=42&pos=13&cr=62,"Budapest XX. kerület eladó téglalakás 3 szobás: 37,9 millió Ft",37.9,26.0,26 m²,3.0,Budapest XX. kerület,2025-08-17,Téglalakás,Újszerű,Elektromos,1950.0,Nem adta meg a hirdető,,,1.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-csusztatott-zsalus-lakas-budapest-xx-kerulet/8663602?page=42&pos=14&cr=62,Budapest XX. kerület eladó csúsztatott zsalus lakás 1+2 fél szobás: 72 millió Ft,72.0,67.0,67 m²,1.0,Budapest XX. kerület,2025-08-17,Csúsztatott zsalus lakás,Jó állapotú,Távfűtés,1980.0,Nem adta meg a hirdető,,,10.0,8 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xx-kerulet/8652727?page=42&pos=15&cr=62,,,,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xx-kerulet/8655830?page=42&pos=16&cr=62,,,,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xx-kerulet/8655676?page=42&pos=17&cr=62,,,,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-szitasdomb/8668061?page=42&pos=18&cr=61,"Győr eladó téglalakás 3 szobás: 87,99 millió Ft",87.99,63.0,63 m²,3.0,"Győr, Szitásdomb",2025-08-17,Téglalakás,,Házközponti fűtés egyedi méréssel,2024.0,Nem adta meg a hirdető,,,,10 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor/8666778?page=42&pos=19&cr=61,Eladó 2 szobás téglalakás Győrben,,,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-pecs/8537056?page=42&pos=20&cr=61,"Pécs eladó téglalakás 3 szobás: 63,9 millió Ft",63.9,75.0,75 m²,3.0,Pécs,2025-08-17,Téglalakás,Felújított,Gázkazán,2010.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-gyor/8654056?page=43&pos=2&cr=61,"Győr eladó panellakás 4 szobás: 64,8 millió Ft",64.8,65.0,65 m²,4.0,Győr,2025-08-17,Panellakás,Újszerű,Távfűtés,1969.0,Nem adta meg a hirdető,,,10.0,5 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor/8659803?page=43&pos=3&cr=61,Győr eladó téglalakás 4 szobás: 99 millió Ft,99.0,125.0,125 m²,4.0,Győr,2025-08-17,Téglalakás,,Gázkazán,2003.0,Nem adta meg a hirdető,,,,,,,20 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-gyor-adyvaros/8661836?page=43&pos=4&cr=61,Eladó 3 szobás panellakás Győrben,,,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor/8664173?page=43&pos=5&cr=61,"Győr eladó téglalakás 3 szobás: 89,9 millió Ft",89.9,55.0,55 m²,3.0,Győr,2025-08-17,Téglalakás,,Gázkazán,1992.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-kiskunlachaza/8620584?page=43&pos=6&cr=61,"Kiskunlacháza eladó téglalakás 1 szobás: 29,5 millió Ft",29.5,30.0,30 m²,1.0,Kiskunlacháza,2025-08-17,Téglalakás,Új építésű,Hőszivattyú,2024.0,Nem adta meg a hirdető,,,3.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-szabadhegy/8536535?page=43&pos=7&cr=60,"Győr eladó téglalakás 4 szobás: 69,9 millió Ft",69.9,87.0,87 m²,4.0,"Győr, Szabadhegy",2025-08-17,Téglalakás,Új építésű,Gázkazán,2025.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szerencs/8563141?page=43&pos=8&cr=60,"Szerencs eladó téglalakás 2 szobás: 16,5 millió Ft",16.5,46.0,46 m²,2.0,Szerencs,2025-08-17,Téglalakás,Átlagos,Gáz (konvektor),1960.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-pecs-uranvaros/8596235?page=43&pos=9&cr=60,"Pécs eladó téglalakás 2 szobás: 39,9 millió Ft",39.9,54.0,54 m²,2.0,"Pécs, Uránváros",2025-08-17,Téglalakás,Átlagos,Gáz (konvektor),1968.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-pecs/8513074?page=43&pos=10&cr=60,"Pécs eladó téglalakás 3 szobás: 49,9 millió Ft",49.9,56.0,56 m²,3.0,Pécs,2025-08-17,Téglalakás,Felújított,Gázkazán,1950.0,A,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-sopron/8664910?page=43&pos=11&cr=60,"Sopron eladó téglalakás 5 szobás: 79,9 millió Ft",79.9,88.0,88 m²,5.0,Sopron,2025-08-17,Téglalakás,Felújított,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-siofok-ezustpart/8558844?page=43&pos=12&cr=60,Siófok eladó téglalakás 3 szobás: 210 millió Ft,210.0,96.0,96 m²,3.0,"Siófok, Ezüstpart",2025-08-17,Téglalakás,,Hőszivattyú,2023.0,Nem adta meg a hirdető,,,,,,,46 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-pecs-ispitaalja/8597009?page=43&pos=13&cr=60,Pécs eladó téglalakás 2 szobás: 49 millió Ft,49.0,60.0,60 m²,2.0,"Pécs, Ispitaalja, Mártírok útja",2025-08-17,Téglalakás,,Gáz (konvektor),1970.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-egyeb-lakas-debrecen/8567384?page=43&pos=14&cr=60,"Debrecen eladó egyéb lakás 2 szobás: 49,9 millió Ft",49.9,55.0,55 m²,2.0,Debrecen,2025-08-17,Egyéb lakás,Átlagos,Gáz (konvektor),1970.0,Nem adta meg a hirdető,,,4.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-csusztatott-zsalus-lakas-eger-lajosvaros/8655211?page=43&pos=15&cr=60,"Eger eladó csúsztatott zsalus lakás 2 szobás: 39,9 millió Ft",39.9,58.0,58 m²,2.0,"Eger, Lajosváros",2025-08-17,Csúsztatott zsalus lakás,Jó állapotú,Gáz (konvektor),1976.0,Nem adta meg a hirdető,,,5.0,8 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonfuzfo-fuzfogyartelep/8661866?page=43&pos=16&cr=60,Balatonfűzfő eladó téglalakás 2+2 fél szobás: 47 millió Ft,47.0,61.0,61 m²,2.0,"Balatonfűzfő, Fűzfőgyártelep, Gagarin utca",2025-08-17,Téglalakás,Felújított,Házközponti,1981.0,Nem adta meg a hirdető,,,1.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iv-kerulet-ujpest/8595027?page=43&pos=18&cr=60,"Budapest IV. kerület eladó panellakás 1+2 fél szobás: 67,9 millió Ft",67.9,59.0,59 m²,1.0,"Budapest IV. kerület, Újpest",2025-08-17,Panellakás,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8655861?page=43&pos=19&cr=60,"Nyíregyháza eladó társasházi lakás 1+2 fél szobás: 36,9 millió Ft",36.9,62.0,62 m²,1.0,Nyíregyháza,2025-08-17,Társasházi lakás,Jó állapotú,Gázkazán,,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-ii-kerulet-kurucles/8570222?page=43&pos=20&cr=60,"Budapest II. kerület eladó társasházi lakás 2 szobás: 84,9 millió Ft",84.9,55.0,55 m²,2.0,"Budapest II. kerület, Kurucles",2025-08-17,Társasházi lakás,Jó állapotú,Fan coil,1982.0,Nem adta meg a hirdető,,,14.0,1 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/6477872?page=44&pos=2&cr=60,"Budapest VIII. kerület eladó téglalakás 1 szobás: 74,9 millió Ft",74.9,34.0,34 m²,1.0,"Budapest VIII. kerület, Budapest VIII., Corvin sétány",2025-08-17,Téglalakás,,,,,,,9.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-pecs/8529137?page=44&pos=5&cr=60,"Pécs eladó téglalakás 3 szobás: 69,9 millió Ft",69.9,69.0,69 m²,3.0,Pécs,2025-08-17,Téglalakás,Felújított,Gázkazán,1965.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-siofok/8587372?page=44&pos=6&cr=60,"Siófok eladó téglalakás 3 szobás: 61,9 millió Ft",61.9,77.0,77 m²,3.0,Siófok,2025-08-17,Téglalakás,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-pecs-egyetemvaros/8617300?page=44&pos=8&cr=60,"Pécs eladó panellakás 3 szobás: 53,9 millió Ft",53.9,64.0,64 m²,3.0,"Pécs, Egyetemváros",2025-08-17,Panellakás,Jó állapotú,Távfűtés egyedi méréssel,1980.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-pecs/8550368?page=44&pos=9&cr=60,"Pécs eladó téglalakás 3 szobás: 69,9 millió Ft",69.9,62.0,62 m²,3.0,Pécs,2025-08-17,Téglalakás,Felújított,Gázkazán,1980.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-egyeb-lakas-szeged/8472960?page=44&pos=10&cr=60,Eladó 4 szobás egyéb lakás Szegeden,,,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-debrecen-belvaros/8139588?page=44&pos=11&cr=60,Debrecen eladó téglalakás 3 szobás: 79 millió Ft,79.0,78.0,78 m²,3.0,"Debrecen, Belváros",2025-08-17,Téglalakás,Új építésű,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-kiskunlachaza/8072737?page=44&pos=12&cr=60,"Kiskunlacháza eladó téglalakás 2 szobás: 33,3 millió Ft",33.3,38.0,38 m²,2.0,Kiskunlacháza,2025-08-17,Téglalakás,Új építésű,,2025.0,Nem adta meg a hirdető,,,3.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szombathely-belvaros/8279532?page=44&pos=13&cr=60,"Szombathely eladó téglalakás 3 szobás: 34,5 millió Ft",34.5,75.0,75 m²,3.0,"Szombathely, Belváros",2025-08-17,Téglalakás,Átlagos,Gáz (konvektor),1960.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-ujhartyan/8633142?page=44&pos=14&cr=60,"Újhartyán eladó téglalakás 3 szobás: 69,99 millió Ft",69.99,75.0,75 m²,3.0,Újhartyán,2025-08-17,Téglalakás,Új építésű,Gázkazán,2025.0,Nem adta meg a hirdető,,Nincs,1.0,,,,17 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza-belvaros/8609077?page=44&pos=15&cr=60,Nyíregyháza eladó téglalakás 1 szobás: 50 350 millió Ft,50.35,53.0,53 m²,1.0,"Nyíregyháza, Belváros",2025-08-17,Téglalakás,Új építésű,Gázkazán,2025.0,Nem adta meg a hirdető,,,2.0,6 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-zalaegerszeg-kertvaros/8435383?page=44&pos=16&cr=60,"Zalaegerszeg eladó téglalakás 3 szobás: 44,99 millió Ft",44.99,67.0,67 m²,3.0,"Zalaegerszeg, Kertváros",2025-08-17,Téglalakás,Jó állapotú,Gázkazán,1981.0,Nem adta meg a hirdető,,,1.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-vasarosnameny/8397885?page=44&pos=17&cr=60,"Vásárosnamény eladó társasházi lakás 2 szobás: 42,84 millió Ft",42.84,63.0,63 m²,2.0,Vásárosnamény,2025-08-17,Társasházi lakás,Új építésű,Hőszivattyú,2025.0,A,,Nincs,2.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-koszeg-belvaros/8260612?page=44&pos=18&cr=60,"Kőszeg eladó téglalakás 2+1 fél szobás: 37,59 millió Ft",37.59,64.0,64 m²,2.0,"Kőszeg, Belváros",2025-08-17,Téglalakás,Átlagos,Gázkazán,,Nem adta meg a hirdető,,,3.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xx-kerulet-pesterzsebet/8646550?page=44&pos=19&cr=59,Eladó 2 szobás panellakás Budapest XX. kerületben,,,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-pecs-kertvaros/8623651?page=44&pos=20&cr=57,"Pécs eladó panellakás 3 szobás: 42,9 millió Ft",42.9,62.0,62 m²,3.0,"Pécs, Kertváros, Nagy Imre út",2025-08-17,Panellakás,,Távfűtés,1970.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-siofok-ezustpart/8667982?page=45&pos=1&cr=56,"Siófok eladó téglalakás 2 szobás: 81,5 millió Ft",81.5,45.0,45 m²,2.0,"Siófok, Ezüstpart",2025-08-17,Téglalakás,,Hőszivattyú,2019.0,Nem adta meg a hirdető,,,,,,,13 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-barcs/8665095?page=45&pos=2&cr=56,"Barcs eladó téglalakás 2 szobás: 19,9 millió Ft",19.9,50.0,50 m²,2.0,"Barcs, Kodály Zoltán utca",2025-08-17,Téglalakás,Jó állapotú,Gáz (konvektor),1970.0,Nem adta meg a hirdető,,,3.0,"4,3 m²",,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-fonyod/8661775?page=45&pos=4&cr=56,"Fonyód eladó téglalakás 3 szobás: 89,9 millió Ft",89.9,74.0,74 m²,3.0,"Fonyód, Várhegy",2025-08-17,Téglalakás,Új építésű,Elektromos,2021.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-istvanmezo/8572843?page=45&pos=5&cr=56,,,,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-zalaegerszeg-kertvaros/7664223?page=45&pos=6&cr=55,"Zalaegerszeg eladó téglalakás 3+1 fél szobás: 39,4 millió Ft",39.4,67.0,67 m²,3.0,"Zalaegerszeg, Kertváros",2025-08-17,Téglalakás,Átlagos,Gázkazán,1995.0,Nem adta meg a hirdető,,,1.0,6 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-debrecen-nagyerdopark/8662858?page=45&pos=7&cr=55,Debrecen eladó téglalakás 3 szobás: 85 millió Ft,85.0,82.0,82 m²,3.0,"Debrecen, Nagyerdő",2025-08-17,Téglalakás,Átlagos,Gázkazán,1967.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-egyeb-lakas-budaors/8594105?page=45&pos=8&cr=55,"Budaörs eladó egyéb lakás 3 szobás: 79,9 millió Ft",79.9,60.0,60 m²,3.0,"Budaörs, Kőhíd utca 52/A",2025-08-17,Egyéb lakás,Újszerű,,,Nem adta meg a hirdető,,,2.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-rozsadomb/8650175?page=45&pos=9&cr=55,Budapest II. kerület eladó téglalakás 3 szobás: 129 millió Ft,129.0,91.0,91 m²,3.0,"Budapest II. kerület, Rózsadomb, Keleti Károly utca",2025-08-17,Téglalakás,Újszerű,,,,,,1.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xv-kerulet-rakospalota/8339425?page=45&pos=10&cr=55,"Budapest XV. kerület eladó téglalakás 1 szobás: 55,5 millió Ft",55.5,47.0,47 m²,1.0,"Budapest XV. kerület, Rákospalota",2025-08-17,Téglalakás,Jó állapotú,Gáz (konvektor),1912.0,Nem adta meg a hirdető,,Nincs,2.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-csusztatott-zsalus-lakas-budapest-xi-kerulet-kelenfold/8647287?page=45&pos=11&cr=55,"Budapest XI. kerület eladó csúsztatott zsalus lakás 1+1 fél szobás: 69,9 millió Ft",69.9,49.0,49 m²,1.0,"Budapest XI. kerület, Kelenföld, Fejér Lipót út 61",2025-08-17,Csúsztatott zsalus lakás,,,,,,,15.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet-orbanhegy/8666643?page=45&pos=12&cr=55,Budapest XII. kerület eladó téglalakás 3 szobás: 259 millió Ft,259.0,92.0,92 m²,3.0,"Budapest XII. kerület, Orbánhegy",2025-08-17,Téglalakás,Újszerű,Gázkazán,1982.0,Nem adta meg a hirdető,,,3.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-dunaujvaros-romai-varosresz/8661932?page=45&pos=13&cr=55,"Dunaújváros eladó panellakás 1+1 fél szobás: 24,7 millió Ft",24.7,35.0,35 m²,1.0,"Dunaújváros, Római városrész",2025-08-17,Panellakás,Felújított,Távfűtés,,Nem adta meg a hirdető,,Nincs,7.0,,25 000 Ft/hó,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iv-kerulet-ujpest/8662011?page=45&pos=14&cr=55,"Budapest IV. kerület eladó panellakás 2+1 fél szobás: 78,5 millió Ft",78.5,71.0,71 m²,2.0,"Budapest IV. kerület, Újpest, Aradi Utca 15",2025-08-17,Panellakás,Felújított,Távfűtés egyedi méréssel,,Nem adta meg a hirdető,,,10.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-keszthely/8653554?page=45&pos=15&cr=55,"Keszthely eladó panellakás 4 szobás: 62,5 millió Ft",62.5,76.0,76 m²,4.0,Keszthely,2025-08-17,Panellakás,Felújított,Gázkazán,1992.0,DD (2016-2023-as besorolás),,Nincs,3.0,"4,1 m²",,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-x-kerulet-ohegy/8665569?page=45&pos=16&cr=55,"Budapest X. kerület eladó társasházi lakás 2 szobás: 49,5 millió Ft",49.5,47.0,47 m²,2.0,"Budapest X. kerület, Óhegy",2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-kecskemet/8664072?page=45&pos=17&cr=55,Kecskemét eladó téglalakás 3 szobás: 52 millió Ft,52.0,45.0,45 m²,3.0,Kecskemét,2025-08-17,Téglalakás,Jó állapotú,Gázkazán,1980.0,Nem adta meg a hirdető,,,4.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-szentimrevaros/8662642?page=45&pos=18&cr=55,Budapest XI. kerület eladó téglalakás 1+1 fél szobás: 74 millió Ft,74.0,41.0,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-kecskemet/8619400?page=45&pos=19&cr=55,Kecskemét eladó téglalakás 2 szobás: 44 millió Ft,44.0,36.0,36 m²,2.0,Kecskemét,2025-08-17,Téglalakás,Felújított,Gáz (konvektor),,Nem adta meg a hirdető,,,1.0,8 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-csusztatott-zsalus-lakas-budapest-xv-kerulet-rakospalota/8651821?page=45&pos=20&cr=55,"Budapest XV. kerület eladó csúsztatott zsalus lakás 2 szobás: 59,9 millió Ft",59.9,51.0,51 m²,2.0,"Budapest XV. kerület, Rákospalota, Kertköz utca",2025-08-17,Csúsztatott zsalus lakás,,,,,,,5.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-kecskemet-belvaros/8661824?page=46&pos=1&cr=55,"Kecskemét eladó panellakás 2 szobás: 46,9 millió Ft",46.9,55.0,55 m²,2.0,"Kecskemét, Belváros, Bagi László utca",2025-08-17,Panellakás,,Távfűtés egyedi méréssel,1986.0,Nem adta meg a hirdető,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nagykata/8665692?page=46&pos=2&cr=55,Nagykáta eladó téglalakás 2 szobás: 38 millió Ft,38.0,59.0,59 m²,2.0,Nagykáta,2025-08-17,Téglalakás,Jó állapotú,Távfűtés,1972.0,Nem adta meg a hirdető,,,3.0,,,,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet-obuda/8657015?page=46&pos=3&cr=55,"Budapest III. kerület eladó téglalakás 1+1 fél szobás: 86,8 millió Ft",86.8,41.0,41 m²,1.0,"Budapest III. kerület, Óbuda, Pacsirtamező u.30.",2025-08-17,Téglalakás,Új építésű,Hőszivattyú,2023.0,,,,5.0,3 m²,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8569018?page=46&pos=4&cr=55,,,,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-mezotur/8513645?page=46&pos=5&cr=55,Mezőtúr eladó társasházi lakás 2 szobás: 18 millió Ft,18.0,51.0,51 m²,2.0,"Mezőtúr, Szabadság tér",2025-08-17,Társasházi lakás,Átlagos,Gáz (konvektor),1981.0,E,,,4.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xv-kerulet-ujpalota/8640957?page=46&pos=6&cr=55,Eladó 2+1 fél szobás panellakás Budapest XV. kerületben,,,,,,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-kecskemet-szechenyivaros/8663802?page=46&pos=8&cr=55,"Kecskemét eladó panellakás 2 szobás: 52,9 millió Ft",52.9,55.0,55 m²,2.0,"Kecskemét, Széchenyiváros",2025-08-17,Panellakás,Felújított,Távfűtés egyedi méréssel,,B,,,5.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szombathely-deli-varosresz/8582308?page=46&pos=9&cr=55,"Szombathely eladó téglalakás 2+1 fél szobás: 61,9 millió Ft",61.9,71.0,71 m²,2.0,"Szombathely, Déli városrész",2025-08-17,Téglalakás,Újszerű,Házközponti fűtés egyedi méréssel,,EE (2016-2023-as besorolás),,Nincs,3.0,4 m²,,,38 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-sopron/8661494?page=46&pos=10&cr=55,Sopron eladó téglalakás 2 szobás: 37 millió Ft,37.0,56.0,56 m²,2.0,"Sopron, Szentlélek utca 1.",2025-08-17,Téglalakás,Átlagos,Gázkazán,,D,,,1.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet-istvantelek/8664191?page=46&pos=11&cr=55,Budapest IV. kerület eladó téglalakás 2 szobás: 55 millió Ft,55.0,70.0,70 m²,2.0,"Budapest IV. kerület, Istvántelek, Elem u. 26.",2025-08-17,Téglalakás,Jó állapotú,Gáz (konvektor),1970.0,A,,Nincs,1.0,,12 000 Ft/hó,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gardony/8612418?page=46&pos=12&cr=55,"Gárdony eladó téglalakás 1+4 fél szobás: 57,5 millió Ft",57.5,80.0,80 m²,1.0,Gárdony,2025-08-17,,,,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8662517?page=46&pos=13&cr=55,"Budapest VII. kerület eladó téglalakás 1 szobás: 43,9 millió Ft",43.9,32.0,32 m²,1.0,Budapest VII. kerület,2025-08-17,Téglalakás,Átlagos,Elektromos,,Nem adta meg a hirdető,,,4.0,,40 Ft/hó,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-kecskemet-belvaros/8662390?page=46&pos=14&cr=55,"Kecskemét eladó társasházi lakás 2 szobás: 61,6 millió Ft",61.6,56.0,56 m²,2.0,"Kecskemét, Belváros",2025-08-17,Társasházi lakás,Jó állapotú,Távfűtés egyedi méréssel,1963.0,EE (2016-2023-as besorolás),,Nincs,5.0,,10 080 Ft/hó,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza-belvaros/8609935?page=46&pos=15&cr=55,"Nyíregyháza eladó téglalakás 1 szobás: 24,9 millió Ft",24.9,21.0,21 m²,1.0,"Nyíregyháza, Belváros",2025-08-17,Téglalakás,Jó állapotú,Gáz (konvektor),1980.0,Nem adta meg a hirdető,,Nincs,4.0,,20 000 Ft/hó,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-gyal-gyalliget/8662412?page=46&pos=16&cr=55,Gyál eladó társasházi lakás 3+1 fél szobás: 390 ezer Ft,390.0,96.0,96 m²,3.0,"Gyál, Gyálliget",2025-08-17,Társasházi lakás,Újszerű,Házközponti fűtés egyedi méréssel,2000.0,Nem adta meg a hirdető,,,2.0,,,,8 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet-magdolnanegyed/8662099?page=46&pos=17&cr=55,Budapest VIII. kerület eladó téglalakás 2 szobás: 68 millió Ft,68.0,60.0,60 m²,2.0,"Budapest VIII. kerület, Magdolnanegyed, Baross utca",2025-08-17,Téglalakás,Átlagos,Gázkazán,,Nem adta meg a hirdető,,,6.0,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-orszagut/8649015?page=46&pos=18&cr=55,"Budapest II. kerület eladó téglalakás 2 szobás: 79,5 millió Ft",79.5,56.0,56 m²,2.0,"Budapest II. kerület, Országút, Retek utca 20",2025-08-17,Téglalakás,Átlagos,Gáz (konvektor),,F,,,3.0,,,,8 m²,,,,
