url,title,price,area_m2,floor,rooms,location,Típus,Szintek száma,Állapot,scrape_date,Fűtés,Energetikai besorolás,Napelem,Építés éve,Erkély,,Tervezett átadás,Terasz,Átlagos rezsiköltség
https://www.zenga.hu/ingatlan/elado-panellakas-pecs-kertvaros/8608330?page=58&pos=9&cr=36,"Pécs eladó panellakás 2 szobás: 41,99 millió Ft",41.99,52.0,52 m²,2.0,"Pécs, Kertváros, Kodolányi János",Panellakás,10,Jó állapotú,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1982,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-debrecen-belvaros/8431749?page=58&pos=10&cr=35,Debrecen eladó panellakás 3 szobás: 50 millió Ft,50.0,61.0,61 m²,3.0,"Debrecen, Belváros",Panellakás,,Felújítandó,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,1970,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nagykoros/8593403?page=58&pos=11&cr=35,"Nagykőrös eladó téglalakás 4 szobás: 49,9 millió Ft",49.9,94.0,94 m²,4.0,Nagykőrös,Téglalakás,,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,,2004,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-buk/8574028?page=58&pos=12&cr=35,"Bük eladó téglalakás 2 szobás: 32,9 millió Ft",,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-belvaros/8667410?page=58&pos=13&cr=35,Győr eladó téglalakás 2 szobás: 59 millió Ft,59.0,71.0,71 m²,2.0,"Győr, Belváros",Téglalakás,,Felújítandó,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1950,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szekesfehervar/8638164?page=58&pos=15&cr=35,Székesfehérvár eladó téglalakás 2 szobás: 58 millió Ft,58.0,58.0,58 m²,2.0,Székesfehérvár,Téglalakás,,Jó állapotú,2025-08-17,Házközponti,Nem adta meg a hirdető,,1970,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-belvaros/8597226?page=58&pos=16&cr=35,"Győr eladó téglalakás 3 szobás: 67,4 millió Ft",67.4,90.0,90 m²,3.0,"Győr, Belváros",Téglalakás,3,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-debrecen-nagyerdopark/8587260?page=58&pos=17&cr=35,"Debrecen eladó téglalakás 3 szobás: 52,99 millió Ft",52.99,52.0,52 m²,3.0,"Debrecen, Nagyerdő",Téglalakás,,Átlagos,2025-08-17,,Nem adta meg a hirdető,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-debrecen-belvaros/8572656?page=58&pos=18&cr=35,"Debrecen eladó panellakás 2 szobás: 59,9 millió Ft",59.9,54.0,54 m²,2.0,"Debrecen, Belváros",Panellakás,,Felújított,2025-08-17,,Nem adta meg a hirdető,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-koszeg/8658064?page=58&pos=19&cr=35,"Kőszeg eladó téglalakás 2 szobás: 29,9 millió Ft",29.9,53.0,53 m²,2.0,Kőszeg,Téglalakás,,,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1978,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-marcalvaros-ii/8589030?page=58&pos=20&cr=35,Győr eladó téglalakás 3 szobás: 94 millió Ft,94.0,65.0,65 m²,3.0,"Győr, Marcalváros II.",Téglalakás,4,Újszerű,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,2019,16 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szeged/8402029?page=59&pos=1&cr=35,"Szeged eladó téglalakás 2 szobás: 53,9 millió Ft",53.9,61.0,61 m²,2.0,Szeged,Téglalakás,,Felújítandó,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1975,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8666898?page=59&pos=2&cr=35,"Budapest VIII. kerület eladó téglalakás 2 szobás: 64,9 millió Ft",64.9,73.0,73 m²,2.0,Budapest VIII. kerület,Téglalakás,3,Átlagos,2025-08-17,Gáz (konvektor),E,,1883,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szeged/8418401?page=59&pos=3&cr=35,"Szeged eladó téglalakás 2 szobás: 50,89 millió Ft",50.89,62.0,62 m²,2.0,Szeged,Téglalakás,,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1989,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-vasvar/8665731?page=59&pos=4&cr=35,"Vasvár eladó téglalakás 2 szobás: 34,99 millió Ft",34.99,54.0,54 m²,2.0,"Vasvár, Alkotmány utca",Téglalakás,1,Jó állapotú,2025-08-17,Cserépkályha,Nem adta meg a hirdető,,1930,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-debrecen-dobozi-lakotelep/8664139?page=59&pos=5&cr=35,"Debrecen eladó panellakás 2 szobás: 49,9 millió Ft",49.9,53.0,53 m²,2.0,"Debrecen, Dobozi lakótelep, Karácsony György",Panellakás,10,Átlagos,2025-08-17,Távfűtés egyedi méréssel,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-veresegyhaz-topart/8429835?page=59&pos=6&cr=35,Veresegyház eladó társasházi lakás 3+2 fél szobás: 98 millió Ft,98.0,120.0,120 m²,3.0,"Veresegyház, Tópart",Társasházi lakás,2,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,Nincs,2008,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-pecs-kertvaros/8652049?page=59&pos=7&cr=35,"Pécs eladó panellakás 2 szobás: 42,7 millió Ft",42.7,52.0,52 m²,2.0,"Pécs, Kertváros, Krisztina tér",Panellakás,10,Felújított,2025-08-17,Távfűtés,C,,,2 m²,,,,25 000 Ft/hó
https://www.zenga.hu/ingatlan/elado-teglalakas-zalaegerszeg/8198335?page=59&pos=8&cr=35,"Zalaegerszeg eladó téglalakás 2 szobás: 39,99 millió Ft",39.99,65.0,65 m²,2.0,Zalaegerszeg,Téglalakás,,Jó állapotú,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,2004,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor/8578995?page=59&pos=9&cr=35,"Győr eladó téglalakás 2+1 fél szobás: 71,5 millió Ft",71.5,74.0,74 m²,2.0,"Győr, Votinszky Andor utca",Téglalakás,2,Újszerű,2025-08-17,Gázkazán,Nem adta meg a hirdető,,2003,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-debrecen-homokkert/8372811?page=59&pos=10&cr=35,"Debrecen eladó téglalakás 2 szobás: 59,9 millió Ft",59.9,46.0,46 m²,2.0,"Debrecen, Homokkert",Téglalakás,,Új építésű,2025-08-17,Házközponti fűtés egyedi méréssel,A,,2025,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nagycenk/8643631?page=59&pos=11&cr=35,"Nagycenk eladó téglalakás 4 szobás: 84,9 millió Ft",84.9,85.0,85 m²,4.0,Nagycenk,Téglalakás,,Új építésű,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-sopron/7961423?page=59&pos=12&cr=35,"Sopron eladó téglalakás 2 szobás: 54,9 millió Ft",54.9,62.0,62 m²,2.0,Sopron,Téglalakás,,Átlagos,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-sopron-belvaros/7961429?page=59&pos=13&cr=35,Sopron eladó téglalakás 3+1 fél szobás: 75 millió Ft,75.0,119.0,119 m²,3.0,"Sopron, Belváros",Téglalakás,,Átlagos,2025-08-17,Gázkazán,Nem adta meg a hirdető,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8642449?page=59&pos=14&cr=35,"Budapest VIII. kerület eladó téglalakás 1 szobás: 42,9 millió Ft",42.9,37.0,37 m²,1.0,Budapest VIII. kerület,Téglalakás,2,Átlagos,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1930,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonlelle/8424244?page=59&pos=15&cr=35,"Eladó 3 szobás téglalakás 97,49 millió Ft értékben Balatonlellén - My Lelle Residence lakóparkban",97.49,84.0,84 m²,3.0,Balatonlelle,Téglalakás,3,Új építésű,2025-08-17,Padlófűtés,A,,,12 m²,,2026. 2. negyedév,24 m²,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xv-kerulet-ujpalota/8568599?page=59&pos=16&cr=35,Budapest XV. kerület eladó panellakás 3 szobás: 67 millió Ft,67.0,61.0,61 m²,3.0,"Budapest XV. kerület, Újpalota",Panellakás,3,Jó állapotú,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,1985,6 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-zalaegerszeg-belvaros/8376936?page=59&pos=17&cr=35,"Zalaegerszeg eladó téglalakás 4 szobás: 82,9 millió Ft",82.9,97.0,97 m²,4.0,"Zalaegerszeg, Belváros",Téglalakás,3,Újszerű,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,2016,15 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyomro/8506180?page=59&pos=18&cr=35,Gyömrő eladó téglalakás 3 szobás: 96 millió Ft,96.0,101.0,101 m²,3.0,Gyömrő,Téglalakás,1,Felújított,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1988,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-mende/8264356?page=59&pos=19&cr=35,"Mende eladó társasházi lakás 3 szobás: 55,47 millió Ft",55.47,62.0,62 m²,3.0,Mende,Társasházi lakás,3,Új építésű,2025-08-17,Hőszivattyú,A+,Nincs,2025,,,,15 m²,
https://www.zenga.hu/ingatlan/elado-panellakas-veszprem/8668291?page=59&pos=20&cr=34,Veszprém eladó panellakás 3+1 fél szobás: 64 millió Ft,64.0,76.0,76 m²,3.0,Veszprém,Panellakás,10,Újszerű,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1983,"3,6 m²",,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-bicske/8509014?page=60&pos=6&cr=33,"Bicske eladó téglalakás 1 szobás: 29,45 millió Ft",29.45,28.0,28 m²,1.0,Bicske,Téglalakás,3,Új építésű,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,2025,1 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-bicske/8509132?page=60&pos=7&cr=33,"Bicske eladó téglalakás 4 szobás: 63,4 millió Ft",63.4,73.0,73 m²,4.0,Bicske,Téglalakás,3,Új építésű,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,2025,1 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8616825?page=60&pos=8&cr=33,Budapest XIII. kerület eladó téglalakás 3 szobás: 110 millió Ft,110.0,65.0,65 m²,3.0,Budapest XIII. kerület,Téglalakás,,Jó állapotú,2025-08-17,Gázkazán,G,,1960,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-angyalfold/8669219?page=60&pos=9&cr=32,"Budapest XIII. kerület eladó téglalakás 1 szobás: 47,9 millió Ft",47.9,34.0,34 m²,1.0,"Budapest XIII. kerület, Angyalföld, Fiastyúk utca",Téglalakás,,Átlagos,2025-08-17,Távfűtés,Nem adta meg a hirdető,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet-diplomatanegyed/8633312?page=60&pos=10&cr=32,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-dunaujvaros-beke-varosresz/8627347?page=60&pos=12&cr=32,"Dunaújváros eladó panellakás 2 szobás: 30,99 millió Ft",30.99,52.0,52 m²,2.0,"Dunaújváros, Béke városrész",Panellakás,4,Felújított,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1975,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-bicske/8565253?page=60&pos=13&cr=32,"Bicske eladó téglalakás 1 szobás: 29,4 millió Ft",29.4,28.0,28 m²,1.0,Bicske,Téglalakás,3,Új építésű,2025-08-17,Gázkazán,Nem adta meg a hirdető,,2026,1 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-bicske/8565256?page=60&pos=15&cr=32,"Bicske eladó téglalakás 1+1 fél szobás: 46,4 millió Ft",46.4,58.0,58 m²,1.0,Bicske,Téglalakás,3,Új építésű,2025-08-17,Gázkazán,Nem adta meg a hirdető,,2026,1 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-bicske/8565260?page=60&pos=16&cr=32,"Bicske eladó téglalakás 2+1 fél szobás: 57,5 millió Ft",57.5,64.0,64 m²,2.0,Bicske,Téglalakás,3,Új építésű,2025-08-17,Gázkazán,Nem adta meg a hirdető,,2026,,,,1 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-muegyetem-kornyeke/8444075?page=60&pos=17&cr=32,"Budapest XI. kerület eladó téglalakás 3 szobás: 94,9 millió Ft",94.9,55.0,55 m²,3.0,"Budapest XI. kerület, Műegyetem környéke",Téglalakás,5,Felújított,2025-08-17,Gáz (konvektor),,,1930,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8667893?page=60&pos=19&cr=31,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szekesfehervar-belvaros-es-kornyeke/8659768?page=60&pos=20&cr=31,"Székesfehérvár eladó téglalakás 1 szobás: 39,8 millió Ft",39.8,41.0,41 m²,1.0,"Székesfehérvár, Belváros",Téglalakás,,,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1965,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8667892?page=61&pos=1&cr=31,"Budapest VIII. kerület eladó téglalakás 1 szobás: 36,9 millió Ft",36.9,22.0,22 m²,1.0,Budapest VIII. kerület,Téglalakás,,Felújított,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1920,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szeged/8471529?page=61&pos=2&cr=31,"Szeged eladó téglalakás 3 szobás: 58,5 millió Ft",58.5,90.0,90 m²,3.0,Szeged,Téglalakás,,Felújítandó,2025-08-17,Gázkazán,D,,1970,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szekesfehervar/8664022?page=61&pos=3&cr=31,"Székesfehérvár eladó téglalakás 3 szobás: 79,9 millió Ft",79.9,78.0,78 m²,3.0,"Székesfehérvár, Forgó utca",Téglalakás,2,Újszerű,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1950,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szekesfehervar/8665096?page=61&pos=4&cr=31,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-debrecen/8639229?page=61&pos=5&cr=31,"Debrecen eladó panellakás 2+2 fél szobás: 61,5 millió Ft",61.5,68.0,68 m²,2.0,Debrecen,Panellakás,,Jó állapotú,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,1980,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xv-kerulet-ujpalota/8656632?page=61&pos=6&cr=31,Budapest XV. kerület eladó panellakás 3 szobás: 78 millió Ft,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iv-kerulet/8643531?page=61&pos=7&cr=31,"Budapest IV. kerület eladó panellakás 2 szobás: 64,4 millió Ft",64.4,54.0,54 m²,2.0,Budapest IV. kerület,Panellakás,,Felújított,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,1984,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-kelenvolgy/8588798?page=61&pos=8&cr=31,"Budapest XI. kerület eladó téglalakás 3 szobás: 117,5 millió Ft",117.5,80.0,80 m²,3.0,"Budapest XI. kerület, Kelenvölgy",Téglalakás,2,Jó állapotú,2025-08-17,Gázkazán,C,,2010,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gardony-agard/8576271?page=61&pos=9&cr=31,"Gárdony eladó téglalakás 2 szobás: 62,9 millió Ft",62.9,49.0,49 m²,2.0,"Gárdony, Agárd",Téglalakás,,Új építésű,2025-08-17,Hőszivattyú,A,,2026,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-varpalota/8556723?page=61&pos=10&cr=31,"Várpalota eladó téglalakás 4 szobás: 74,75 millió Ft",74.75,65.0,65 m²,4.0,Várpalota,Téglalakás,,Új építésű,2025-08-17,Hőszivattyú,Nem adta meg a hirdető,,2026,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet-belvaros/8588841?page=61&pos=11&cr=31,"Budapest V. kerület eladó téglalakás 1 szobás: 68,5 millió Ft",68.5,40.0,40 m²,1.0,"Budapest V. kerület, Belváros",Téglalakás,,Jó állapotú,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1900,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-revfalu/8528117?page=61&pos=12&cr=31,"Győr eladó téglalakás 3 szobás: 69,9 millió Ft",69.9,84.0,84 m²,3.0,"Győr, Révfalu",Téglalakás,2,Felújított,2025-08-17,Gázkazán,Nem adta meg a hirdető,,,4 m²,,,,25 000 Ft/hó
https://www.zenga.hu/ingatlan/elado-teglalakas-pecs-uranvaros/8609491?page=61&pos=13&cr=31,"Pécs eladó téglalakás 1 szobás: 41,9 millió Ft",41.9,39.0,39 m²,1.0,"Pécs, Uránváros, Bánki Donát u.",Téglalakás,4,Felújított,2025-08-17,Elektromos,Nem adta meg a hirdető,,1960,2 m²,,,,
https://www.zenga.hu/ingatlan/elado-egyeb-lakas-miskolc/8567457?page=61&pos=14&cr=30,Miskolc eladó egyéb lakás 2 szobás: 22 millió Ft,22.0,55.0,55 m²,2.0,Miskolc,Egyéb lakás,,Átlagos,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1963,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8654963?page=61&pos=15&cr=30,"Budapest XIII. kerület eladó téglalakás 1 szobás: 76,9 millió Ft",76.9,44.0,44 m²,1.0,Budapest XIII. kerület,Téglalakás,,Felújított,2025-08-17,Egyéb,Nem adta meg a hirdető,,1930,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-szeged-makkoshaz/8543214?page=61&pos=16&cr=30,"Szeged eladó panellakás 2+1 fél szobás: 59,5 millió Ft",59.5,56.0,56 m²,2.0,"Szeged, Makkosház",Panellakás,,Felújított,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,1980,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iii-kerulet/8619802?page=61&pos=17&cr=30,"Budapest III. kerület eladó panellakás 2 szobás: 62,9 millió Ft",62.9,44.0,44 m²,2.0,Budapest III. kerület,Panellakás,,Jó állapotú,2025-08-17,Távfűtés,,,1984,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-miskolc/8619717?page=61&pos=18&cr=30,"Miskolc eladó panellakás 2+1 fél szobás: 28,99 millió Ft",28.99,61.0,61 m²,2.0,Miskolc,Panellakás,,Átlagos,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1975,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-szitasdomb/8668871?page=61&pos=19&cr=30,"Győr eladó téglalakás 3 szobás: 56,63 millió Ft",56.63,66.0,66 m²,3.0,"Győr, Szitásdomb",Téglalakás,,Új építésű,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,2024,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szeged/8477658?page=61&pos=20&cr=30,Szeged eladó téglalakás 4 szobás: 590 millió Ft,590.0,302.0,302 m²,4.0,Szeged,Téglalakás,,Felújított,2025-08-17,Hőszivattyú,Nem adta meg a hirdető,,1950,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-szitasdomb/8668872?page=62&pos=1&cr=30,"Győr eladó téglalakás 3 szobás: 57,01 millió Ft",57.01,62.0,62 m²,3.0,"Győr, Szitásdomb",Téglalakás,,Új építésű,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,2024,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor/8559092?page=62&pos=2&cr=30,"Győr eladó téglalakás 3 szobás: 42,5 millió Ft",42.5,68.0,68 m²,3.0,Győr,Téglalakás,,Átlagos,2025-08-17,Gázkazán,Nem adta meg a hirdető,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-tatabanya/7969470?page=62&pos=3&cr=30,"Eladó 3 szobás téglalakás 69,9 millió Ft értékben Tatabányán - Rózsakert Lakópark lakóparkban",69.9,63.0,63 m²,3.0,Tatabánya,Téglalakás,,Új építésű,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,2024,,,2025. 3. negyedév,"8,5 m²",
https://www.zenga.hu/ingatlan/elado-teglalakas-veszprem/8542672?page=62&pos=4&cr=30,Veszprém eladó téglalakás 3 szobás: 63 millió Ft,63.0,76.0,76 m²,3.0,Veszprém,Téglalakás,,,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1980,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-kecskemet-belvaros/8668696?page=62&pos=5&cr=30,"Kecskemét eladó panellakás 1 szobás: 32,9 millió Ft",32.9,34.0,34 m²,1.0,"Kecskemét, Belváros",Panellakás,5,Jó állapotú,2025-08-17,Távfűtés egyedi méréssel,Nem adta meg a hirdető,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-ozd-ujtelep/7492627?page=62&pos=6&cr=30,"Ózd eladó téglalakás 2 szobás: 4,99 millió Ft",4.99,55.0,55 m²,2.0,"Ózd, Újtelep",Téglalakás,,,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1960,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-siofok-belvaros/7960118?page=62&pos=7&cr=30,"Siófok eladó téglalakás 2 szobás: 67,9 millió Ft",67.9,67.0,67 m²,2.0,"Siófok, Belváros",Téglalakás,,,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1950,,,,4 m²,
https://www.zenga.hu/ingatlan/elado-panellakas-kecskemet/8303612?page=62&pos=8&cr=30,"Kecskemét eladó panellakás 3 szobás: 38,4 millió Ft",38.4,85.0,85 m²,3.0,Kecskemét,Panellakás,,Jó állapotú,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1990,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szombathely-belvaros/8468460?page=62&pos=9&cr=30,"Szombathely eladó téglalakás 2 szobás: 32,5 millió Ft",32.5,55.0,55 m²,2.0,"Szombathely, Belváros",Téglalakás,,,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1960,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-ozd/7560590?page=62&pos=10&cr=30,"Ózd eladó panellakás 2 szobás: 9,5 millió Ft",9.5,55.0,55 m²,2.0,Ózd,Panellakás,,,2025-08-17,Távfűtés,Nem adta meg a hirdető,,1985,2 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-siofok/8361484?page=62&pos=11&cr=30,Siófok eladó téglalakás 11 szobás: 185 millió Ft,185.0,198.0,198 m²,11.0,Siófok,Téglalakás,,,2025-08-17,Fan coil,Nem adta meg a hirdető,,1980,"0,5 m²",,,30 m²,
https://www.zenga.hu/ingatlan/elado-panellakas-siofok-belvaros/8605328?page=62&pos=12&cr=30,"Siófok eladó panellakás 2 szobás: 49,9 millió Ft",49.9,52.0,52 m²,2.0,"Siófok, Belváros",Panellakás,1,Jó állapotú,2025-08-17,Távfűtés egyedi méréssel,,,1980,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szazhalombatta/8668353?page=62&pos=14&cr=30,"Százhalombatta eladó téglalakás 1+3 fél szobás: 63,9 millió Ft",63.9,62.0,62 m²,1.0,Százhalombatta,Téglalakás,2,Felújított,2025-08-17,Gázkazán,Nem adta meg a hirdető,Nincs,2003,,,,10 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xx-kerulet/8666043?page=62&pos=15&cr=30,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szekesfehervar/8662077?page=62&pos=16&cr=30,Székesfehérvár eladó téglalakás 1+1 fél szobás: 59 millió Ft,59.0,45.0,45 m²,1.0,Székesfehérvár,Téglalakás,4,Újszerű,2025-08-17,Gázkazán,Nem adta meg a hirdető,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-tatabanya-ujvaros/8666878?page=62&pos=17&cr=30,"Tatabánya eladó téglalakás 2 szobás: 38,9 millió Ft",38.9,52.0,52 m²,2.0,"Tatabánya, Újváros",Téglalakás,4,Jó állapotú,2025-08-17,Távfűtés,Nem adta meg a hirdető,,,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8544972?page=62&pos=18&cr=30,"Budapest XIII. kerület eladó téglalakás 3 szobás: 114,93 millió Ft",114.93,72.0,72 m²,3.0,Budapest XIII. kerület,Téglalakás,,Új építésű,2025-08-17,Gázkazán,A+,,2023,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonfured-belvaros/8652718?page=62&pos=19&cr=30,Balatonfüred eladó téglalakás 2 szobás: 72 millió Ft,72.0,68.0,68 m²,2.0,"Balatonfüred, Belváros",Téglalakás,2,Jó állapotú,2025-08-17,Gázkazán,Nem adta meg a hirdető,Nincs,2003,,,,13 m²,30 000 Ft/hó
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-debrecen-belvaros/8665464?page=62&pos=20&cr=30,"Debrecen eladó társasházi lakás 4 szobás: 129,9 millió Ft",129.9,96.0,96 m²,4.0,"Debrecen, Belváros",Társasházi lakás,2,Újszerű,2025-08-17,Hőszivattyú,Nem adta meg a hirdető,,2023,,,,112 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-rozsadomb/8663644?page=63&pos=1&cr=30,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet-szazadosnegyed/8605714?page=63&pos=2&cr=30,Budapest VIII. kerület eladó téglalakás 4+1 fél szobás: 110 millió Ft,110.0,117.0,117 m²,4.0,"Budapest VIII. kerület, Századosnegyed",Téglalakás,4,Átlagos,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1950,,,,,80 Ft/hó
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-belvaros/8510375?page=63&pos=3&cr=30,Győr eladó téglalakás 5 szobás: 105 millió Ft,105.0,220.0,220 m²,5.0,"Győr, Belváros",Téglalakás,1,Jó állapotú,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1800,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8662406?page=63&pos=4&cr=30,"Budapest IX. kerület eladó téglalakás 1 szobás: 52,9 millió Ft",52.9,39.0,39 m²,1.0,Budapest IX. kerület,Téglalakás,2,Felújított,2025-08-17,Elektromos,Nem adta meg a hirdető,,1920,,,,,
