timestamp,url,home_team,away_team,home_xg,away_xg,home_Match overview,away_Match overview,home_Labdabirtoklás,away_Labdabirtoklás,home_Várható gólok (xG),away_Várható gólok (xG),home_Passzok,away_Passzok,home_Szerelések,away_Szerelések,home_Lövések,away_Lövések,home_Összes lövés,away_Összes lövés,home_Kaput eltaláló lövések,away_Kaput eltaláló lövések,home_Kapufa,away_Kapufa,home_Kaput elkerülő lövések,away_Kaput elkerülő lövések,home_Blokkolt lövések,away_Blokkolt lövések,home_16-oson belüli lövések,away_16-oson belüli lövések,home_16-oson kívüli lövések,away_16-oson kívüli lövések,home_Támadás,away_Támadás,home_Touches in penalty area,away_Touches in penalty area,home_Párharcok,away_Párharcok,home_Labdavesztések,away_Labdavesztések,home_2/5,away_2/5,home_1/3,away_1/3,home_0/1,away_0/1,home_Pontos passzok,away_Pontos passzok,home_Bedobások,away_Bedobások,home_Final third entries,away_Final third entries,home_1/2,away_1/2,home_1/4,away_1/4,home_Keresztlabdák,away_Keresztlabdák,home_Védekezés,away_Védekezés,home_Tackles won,away_Tackles won,home_Összes szerelés,away_Összes szerelés,home_Közbeavatkozások,away_Közbeavatkozások,home_Recoveries,away_Recoveries,home_clearances,away_clearances,home_Pass,away_Pass,home_Shot,away_Shot,home_xG,away_xG,home_ShotmapPromise David,away_ShotmapPromise David,home_Cselek,away_Cselek,home_Passes in final third,away_Passes in final third,home_Foci,away_Foci,home_Futsal,away_Futsal,home_Royal Antwerp,away_Royal Antwerp,home_06:22,away_06:22,home_Teljes játékidő,away_Teljes játékidő,home_Játékvezető,away_Játékvezető,home_Kezdő Felállások,away_Kezdő Felállások,home_USG,away_USG,home_ ,away_ ,home_X,away_X,home_napon ,away_napon ,home_Lesek,away_Lesek,home_2/8,away_2/8,home_Védések,away_Védések,home_Kirúgások,away_Kirúgások,home_07:23,away_07:23,home_4/8,away_4/8,home_3/4,away_3/4,home_1/1,away_1/1,home_08:28,away_08:28,home_Szabálytalanságok,away_Szabálytalanságok,home_Szabadrúgások,away_Szabadrúgások,home_5/9,away_5/9,home_09:32,away_09:32,home_6/10,away_6/10,home_2/9,away_2/9,home_10:37,away_10:37,home_7/11,away_7/11,home_11:41,away_11:41,home_7/12,away_7/12,home_2/6,away_2/6,home_4/11,away_4/11,home_12:46,away_12:46,home_8/13,away_8/13,home_13:50,away_13:50,home_Fouled in final third,away_Fouled in final third,home_9/14,away_9/14,home_5/6,away_5/6,home_5/12,away_5/12,home_14:55,away_14:55,home_3/10,away_3/10,home_5/13,away_5/13,home_2/2,away_2/2,home_16:00,away_16:00,home_17:04,away_17:04,home_4/12,away_4/12,home_5/14,away_5/14,home_18:09,away_18:09,home_Szögletek,away_Szögletek,home_9/17,away_9/17,home_1/5,away_1/5,home_19:13,away_19:13,home_20:17,away_20:17,home_Corners 2-way,away_Corners 2-way,home_Pro LeagueBosuilstadionCorners ,away_Pro LeagueBosuilstadionCorners ,home_9/16,away_9/16,home_5/15,away_5/15,home_21:22,away_21:22,home_22:26,away_22:26,home_Sárga lapok,away_Sárga lapok,home_9/15,away_9/15,home_Goals prevented,away_Goals prevented,home_Penalty saves,away_Penalty saves,home_Goals,away_Goals,home_23:31,away_23:31,home_Nagy esélyek,away_Nagy esélyek,home_Kihagyott ziccerek,away_Kihagyott ziccerek,home_Pass map,away_Pass map,home_6/7,away_6/7,home_6/16,away_6/16,home_2/3,away_2/3,home_24:36,away_24:36,home_10/17,away_10/17,home_Esport,away_Esport,home_25:40,away_25:40,home_10/18,away_10/18,home_7/9,away_7/9,home_7/17,away_7/17,home_26:45,away_26:45,home_11/19,away_11/19,home_27:50,away_27:50,home_12/21,away_12/21,home_7/19,away_7/19,home_28:55,away_28:55,home_12/22,away_12/22,home_8/10,away_8/10,home_8/20,away_8/20,home_30:00,away_30:00,home_31:04,away_31:04,home_12/23,away_12/23,home_8/11,away_8/11,home_8/21,away_8/21,home_32:09,away_32:09,home_33:14,away_33:14,home_34:18,away_34:18,home_16/27,away_16/27,home_3/7,away_3/7,home_12/15,away_12/15,home_9/22,away_9/22,home_2/4,away_2/4,home_Gól!,away_Gól!,home_Shotmap,away_Shotmap,home_17/28,away_17/28,home_ShotmapVincent Janssen,away_ShotmapVincent Janssen,home_xGOT,away_xGOT,home_36:27,away_36:27,home_Senne Lammens,away_Senne Lammens,home_USGVincent Janssen ,away_USGVincent Janssen ,home_Dennis Praet,away_Dennis Praet,home_Anouar Ait El Hadj,away_Anouar Ait El Hadj,home_37:32,away_37:32,home_18/30,away_18/30,home_3/8,away_3/8,home_38:36,away_38:36,home_19/31,away_19/31,home_8/16,away_8/16,home_12/16,away_12/16,home_10/24,away_10/24,home_39:41,away_39:41,home_Charles Vanhoutte,away_Charles Vanhoutte,home_40:46,away_40:46,home_41:51,away_41:51,home_23/36,away_23/36,home_8/18,away_8/18,home_4/9,away_4/9,home_10/25,away_10/25,home_42:55,away_42:55,home_24/38,away_24/38,home_8/19,away_8/19,home_10/26,away_10/26,home_44:00,away_44:00,home_45'+00:05,away_45'+00:05,home_45'+01:10,away_45'+01:10,home_24/40,away_24/40,home_12/17,away_12/17,home_10/27,away_10/27,home_47:15,away_47:15,home_24/41,away_24/41,home_15/22,away_15/22,home_10/29,away_10/29,home_48:19,away_48:19,home_Félidő,away_Félidő
2025-07-25T21:02:12.243016,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,50%,50%,0.01,0.07,86,85,5,4,1,2,1,2,0,0,0,0,1,2,0,0,1,0,0,2,2,1,2,2,52%,48%,2,3,,,33%,33%,,,71,73,4,3,5,9,,,,,,,60%,5,60%,N/A,5,4,5,2,7,6,3,5,86,N/A,0,N/A,0.05,N/A,0,N/A,333%,N/A,683%,N/A,0,2,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,2,04,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,2,2,2,,,,,,,,,,,0,3,4,0,,,,,,,,,,,,,,,,,,,36%,64%,,,,,,,1,0,64%,36%,83%,57%,,,,,,,38%,70%,100%,0%,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:03:16.813483,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,51%,49%,0.01,0.07,91,87,5,4,1,2,1,2,0,0,0,0,1,2,0,0,1,0,0,2,2,1,2,2,50%,50%,2,3,,,33%,33%,,,74,74,4,3,5,9,,,,,,,60%,5,60%,N/A,5,4,5,2,8,7,4,5,91,N/A,0,N/A,0.05,N/A,0,N/A,333%,N/A,683%,N/A,0,2,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,2,09,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,2,2,2,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,64%,36%,83%,57%,,,,,,,,,100%,0%,,,,,33%,67%,36%,70%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:04:21.027890,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,50%,50%,0.01,0.07,90,90,5,7,1,2,1,3,0,0,0,0,1,2,0,1,1,1,0,2,2,1,2,5,45%,55%,3,3,,,,,,,74,77,4,4,5,11,,,,,,,60%,5,60%,N/A,5,7,5,2,9,7,5,5,90,N/A,0,N/A,0.05,N/A,0,N/A,520%,N/A,683%,N/A,0,2,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,2,13,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,2,2,2,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,83%,61%,,,,,,,,,100%,25%,,,,,33%,67%,36%,70%,,,0,1,53%,47%,20%,33%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:05:25.691487,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,50%,50%,0.01,0.19,90,90,5,7,1,2,1,3,0,0,0,0,1,2,0,1,1,1,0,2,2,1,2,5,45%,55%,3,3,,,,,,,74,77,4,4,5,11,,,,,,,60%,5,60%,N/A,5,7,5,2,9,7,5,5,90,N/A,0,N/A,0.05,N/A,0,N/A,520%,N/A,683%,N/A,0,2,2,N/A,0,0,,,,,0.23,4.08,1.,2,17,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,2,2,2,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,83%,61%,,,,,,,,,100%,25%,,,,,33%,67%,36%,70%,,,0,1,53%,47%,20%,33%,,,0,0,8.5,4.08,45,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:06:30.045140,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,50%,50%,0.01,0.19,91,90,5,7,1,2,1,3,0,1,0,0,1,2,0,0,1,1,0,2,2,1,2,5,46%,57%,3,3,,,,,,,74,77,4,4,5,11,,,25%,33%,,,60%,6,60%,N/A,5,7,4,2,8,7,5,6,91,N/A,1,N/A,0.05,N/A,1,N/A,425%,N/A,683%,N/A,0,2,2,N/A,0,0,,,,,0.23,4.08,1.,2,22,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,2,2,2,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,83%,61%,,,,,,,,,100%,25%,,,,,33%,67%,,,,,0,1,,,,,,,,,7.5,4.08,45,N/A,56%,50%,33%,70%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:07:34.662531,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,50%,50%,0.01,0.19,91,90,5,7,1,2,1,3,0,1,0,0,1,2,0,0,1,1,0,2,2,1,2,5,46%,57%,3,3,,,,,,,74,77,4,4,5,11,,,25%,33%,,,60%,6,60%,N/A,5,7,4,2,8,7,5,6,91,N/A,1,N/A,0.05,N/A,1,N/A,425%,N/A,683%,N/A,0,2,2,N/A,0,0,,,,,0.23,4.08,1.,2,26,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,2,2,2,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,83%,61%,,,,,,,,,100%,25%,,,,,33%,67%,,,,,0,1,,,,,,,,,7.5,4.08,45,N/A,56%,50%,33%,70%,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:08:39.005019,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,51%,49%,0.01,0.19,91,86,5,5,1,2,1,3,0,1,0,0,1,2,0,0,1,1,0,2,2,1,2,3,48%,52%,2,3,,,,,,,74,74,4,4,5,9,,,25%,33%,,,60%,5,60%,N/A,5,5,4,2,8,7,5,5,91,N/A,0,N/A,0.05,N/A,0,N/A,425%,N/A,683%,N/A,0,0,2,N/A,0,0,,,,,0.23,4.08,1.,0,31,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,1,0,2,2,,,,,,,,,,,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,83%,57%,,,,,,,,,100%,25%,,,,,33%,67%,,,,,0,1,,,,,,,,,7.5,4.08,45,N/A,,,33%,70%,,,,,1,0,60%,40%,0.99,0.00,1,0,0.99,N/A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:09:43.871744,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,53%,47%,0.01,0.98,98,86,5,5,1,2,1,5,0,2,0,0,1,3,0,0,1,3,0,2,0,1,2,5,46%,54%,2,3,,,,,,,81,74,4,4,6,9,,,25%,33%,,,60%,6,60%,N/A,5,5,4,2,8,7,5,6,98,N/A,0,N/A,0.05,N/A,0,N/A,425%,N/A,786%,N/A,0,0,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,0,36,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,1,0,3,2,,,,,,,,,,,2,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,33%,67%,,,,,0,1,,,,,,,,,,,,,56%,44%,,,,,,,1,0,,,0.86,0.00,1,0,0.86,N/A,,,0,1,0,1,1,N/A,86%,57%,38%,70%,67%,25%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:10:48.339925,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,50%,50%,0.01,0.98,98,96,5,5,1,2,1,5,0,2,0,0,1,3,0,0,1,3,0,2,0,1,2,5,48%,54%,2,3,,,,,,,81,83,4,5,6,10,,,25%,33%,,,60%,6,60%,N/A,5,5,5,2,9,7,6,6,98,N/A,0,N/A,0.05,N/A,0,N/A,425%,N/A,786%,N/A,0,0,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,0,40,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,1,0,3,2,,,,,,,,,,,2,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,33%,67%,,,,,0,1,,,,,,,,,,,,,,,,,,,,,1,0,,,0.86,0.00,1,0,0.86,N/A,,,0,1,0,1,1,N/A,86%,53%,38%,70%,67%,25%,,,59%,44%,1,N/A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:11:53.534771,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,52%,48%,0.01,0.98,105,96,5,5,2,2,2,5,1,2,0,0,1,3,0,0,2,3,0,2,0,1,3,5,47%,53%,2,3,,,,,,,87,83,4,5,7,10,,,25%,33%,,,60%,6,60%,N/A,5,5,5,2,9,7,6,6,105,N/A,0,N/A,0.05,N/A,0,N/A,425%,N/A,978%,N/A,0,0,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,0,45,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,1,1,3,2,,,,,,,,,,,3,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,33%,67%,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,0.86,0.07,1,0,0.86,N/A,,,0,1,0,1,1,N/A,,,,,67%,25%,,,,,1,N/A,,,56%,44%,78%,53%,41%,70%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:12:58.259958,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,49%,51%,0.02,0.98,107,109,5,5,2,2,2,5,1,2,0,0,1,3,0,0,2,3,0,2,0,1,3,6,48%,52%,2,3,,,,,,,89,95,4,5,7,11,,,25%,33%,,,60%,6,60%,N/A,5,5,6,2,9,7,6,6,107,N/A,0,N/A,0.05,N/A,0,N/A,425%,N/A,978%,N/A,0,0,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,0,50,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,1,1,3,2,,,,,,,,,,,3,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,33%,67%,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,0.86,0.06,1,0,0.86,N/A,,,0,1,0,1,1,N/A,,,,,67%,25%,,,,,1,N/A,,,,,78%,60%,41%,64%,,,58%,42%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:14:02.977486,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,49%,51%,0.02,1.03,109,112,6,5,2,2,2,6,1,2,0,0,1,3,0,1,2,4,0,2,0,1,3,7,48%,52%,2,3,,,,,,,89,98,4,5,7,11,,,25%,40%,,,50%,7,50%,N/A,6,5,6,2,9,8,6,7,109,N/A,0,N/A,0.05,N/A,0,N/A,425%,N/A,978%,N/A,0,0,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,0,55,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,1,1,3,2,,,,,,,,,,,3,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,33%,67%,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,0.86,0.06,1,0,0.86,N/A,,,0,1,0,1,1,N/A,,,,,67%,25%,,,,,1,N/A,,,,,78%,62%,,,,,,,,,57%,43%,37%,64%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:15:07.864711,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,48%,52%,0.02,1.03,114,121,6,5,2,2,2,6,1,2,0,0,1,3,0,1,2,4,0,2,0,1,3,7,49%,51%,2,4,,,,,,,93,105,4,6,8,11,,,25%,50%,,,50%,7,50%,N/A,6,5,7,2,9,8,6,7,114,N/A,0,N/A,0.05,N/A,0,N/A,425%,N/A,1080%,N/A,0,0,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,0,00,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,1,1,4,2,,,,,,,,,,,4,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,38%,62%,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,0.86,0.06,1,0,0.86,N/A,,,0,1,0,1,1,N/A,,,,,67%,25%,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,55%,45%,80%,62%,40%,64%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:16:12.258177,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,48%,52%,0.02,1.03,114,123,6,5,2,2,2,6,1,2,0,0,1,3,0,1,2,4,0,2,0,1,3,7,49%,51%,2,4,,,,,,,93,107,4,6,8,11,,,25%,50%,,,50%,7,50%,N/A,6,5,6,2,10,8,6,7,114,N/A,0,N/A,0.05,N/A,0,N/A,425%,N/A,1080%,N/A,0,0,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,0,04,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,1,4,2,,,,,,,,,,,4,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,38%,62%,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,,,0.86,0.06,1,0,0.86,N/A,,,0,1,0,1,1,N/A,,,,,67%,25%,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,55%,45%,80%,65%,40%,64%,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25T21:17:17.152250,"https://www.sofascore.com/hu/football/match/royale-union-saint-gilloise-royal-antwerp-fc/OhbskXb#id:14035825,tab:statistics","Royal Antwerp FC-Royale Union Saint-Gilloiseélő eredmények, H2H eredmények, egymás elleni eredmények, előrejelzések",Kezdő Felállások,0.05,0.05,1.,N/A,48%,52%,0.02,1.14,122,135,6,6,2,2,2,7,1,3,0,0,1,3,0,1,2,5,0,2,0,1,3,8,47%,53%,2,4,,,,,,,100,118,4,6,9,12,,,,,,,50%,7,50%,N/A,6,6,6,2,11,10,6,7,122,N/A,0,N/A,0.05,N/A,0,N/A,520%,N/A,1173%,N/A,0,0,2,N/A,0,0,,,1,4.08,0.23,4.08,1.,0,09,N/A,2025.,N/A,25%,N/A,25.,N/A,1,1,,,2,1,4,2,,,,,,,,,,,4,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,38%,62%,,,,,,,,,,,,,1,1,,,20%,50%,,,,,,,,,,,,,,,,,2,0,,,1.06,0.06,1,0,1.06,N/A,,,0,1,0,1,1,N/A,,,,,67%,25%,,,,,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52%,48%,73%,69%,38%,64%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
