set_id,set_name,url,year,manufacturer,parallel,set_short,base_set
328140,2021-22 Topps Pearl UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/328140/2021-22-Topps-Pearl-UEFA-Champions-League---Blue,2021-2022,Topps,Blue,2021-22  Pearl UEFA Champions League,False
328144,2021-22 Topps Pearl UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/328144/2021-22-Topps-Pearl-UEFA-Champions-League---Gold,2021-2022,Topps,Gold,2021-22  Pearl UEFA Champions League,False
328139,2021-22 Topps Pearl UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/328139/2021-22-Topps-Pearl-UEFA-Champions-League---Green,2021-2022,Topps,Green,2021-22  Pearl UEFA Champions League,False
328143,2021-22 Topps Pearl UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/328143/2021-22-Topps-Pearl-UEFA-Champions-League---Orange,2021-2022,Topps,Orange,2021-22  Pearl UEFA Champions League,False
328141,2021-22 Topps Pearl UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/328141/2021-22-Topps-Pearl-UEFA-Champions-League---Purple,2021-2022,Topps,Purple,2021-22  Pearl UEFA Champions League,False
328142,2021-22 Topps Pearl UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/328142/2021-22-Topps-Pearl-UEFA-Champions-League---Red,2021-2022,Topps,Red,2021-22  Pearl UEFA Champions League,False
313217,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/ViewSet.cfm/sid/313217/2021-22-Topps-Simplicidad-UEFA-Champions-League,2021-2022,Topps,Base,2021-22  Simplicidad UEFA Champions League,True
313218,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/313218/2021-22-Topps-Simplicidad-UEFA-Champions-League---Autographs,2021-2022,Topps,Autographs,2021-22  Simplicidad UEFA Champions League,False
315382,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315382/2021-22-Topps-Simplicidad-UEFA-Champions-League---Autographs-Black,2021-2022,Topps,Autographs Black,2021-22  Simplicidad UEFA Champions League,False
315384,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315384/2021-22-Topps-Simplicidad-UEFA-Champions-League---Autographs-Blue,2021-2022,Topps,Autographs Blue,2021-22  Simplicidad UEFA Champions League,False
315387,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315387/2021-22-Topps-Simplicidad-UEFA-Champions-League---Autographs-Gold,2021-2022,Topps,Autographs Gold,2021-22  Simplicidad UEFA Champions League,False
315383,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315383/2021-22-Topps-Simplicidad-UEFA-Champions-League---Autographs-Green,2021-2022,Topps,Autographs Green,2021-22  Simplicidad UEFA Champions League,False
315385,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315385/2021-22-Topps-Simplicidad-UEFA-Champions-League---Autographs-Purple,2021-2022,Topps,Autographs Purple,2021-22  Simplicidad UEFA Champions League,False
315386,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315386/2021-22-Topps-Simplicidad-UEFA-Champions-League---Autographs-Red,2021-2022,Topps,Autographs Red,2021-22  Simplicidad UEFA Champions League,False
315378,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315378/2021-22-Topps-Simplicidad-UEFA-Champions-League---Blue,2021-2022,Topps,Blue,2021-22  Simplicidad UEFA Champions League,False
315381,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315381/2021-22-Topps-Simplicidad-UEFA-Champions-League---Gold,2021-2022,Topps,Gold,2021-22  Simplicidad UEFA Champions League,False
315377,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315377/2021-22-Topps-Simplicidad-UEFA-Champions-League---Green,2021-2022,Topps,Green,2021-22  Simplicidad UEFA Champions League,False
315379,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315379/2021-22-Topps-Simplicidad-UEFA-Champions-League---Purple,2021-2022,Topps,Purple,2021-22  Simplicidad UEFA Champions League,False
315380,2021-22 Topps Simplicidad UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/315380/2021-22-Topps-Simplicidad-UEFA-Champions-League---Red,2021-2022,Topps,Red,2021-22  Simplicidad UEFA Champions League,False
288528,2021-22 Topps UEFA Champions League,https://www.tcdb.com/ViewSet.cfm/sid/288528/2021-22-Topps-UEFA-Champions-League,2021-2022,Topps,Base,2021-22  UEFA Champions League,True
307470,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307470/2021-22-Topps-UEFA-Champions-League---Aqua-Foil,2021-2022,Topps,Aqua Foil,2021-22  UEFA Champions League,False
307471,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307471/2021-22-Topps-UEFA-Champions-League---FoilFractor,2021-2022,Topps,FoilFractor,2021-22  UEFA Champions League,False
307472,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307472/2021-22-Topps-UEFA-Champions-League---Gold-Starball-Foil,2021-2022,Topps,Gold Starball Foil,2021-22  UEFA Champions League,False
307473,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307473/2021-22-Topps-UEFA-Champions-League---Icy-Black-Foil,2021-2022,Topps,Icy Black Foil,2021-22  UEFA Champions League,False
307474,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307474/2021-22-Topps-UEFA-Champions-League---Icy-Blue-Foil,2021-2022,Topps,Icy Blue Foil,2021-22  UEFA Champions League,False
307475,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307475/2021-22-Topps-UEFA-Champions-League---Neon-Green-Foil,2021-2022,Topps,Neon Green Foil,2021-22  UEFA Champions League,False
307476,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307476/2021-22-Topps-UEFA-Champions-League---Orange-Foil,2021-2022,Topps,Orange Foil,2021-22  UEFA Champions League,False
307477,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307477/2021-22-Topps-UEFA-Champions-League---Printing-Plates-Black,2021-2022,Topps,Printing Plates Black,2021-22  UEFA Champions League,False
307478,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307478/2021-22-Topps-UEFA-Champions-League---Printing-Plates-Cyan,2021-2022,Topps,Printing Plates Cyan,2021-22  UEFA Champions League,False
307479,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307479/2021-22-Topps-UEFA-Champions-League---Printing-Plates-Magenta,2021-2022,Topps,Printing Plates Magenta,2021-22  UEFA Champions League,False
307480,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307480/2021-22-Topps-UEFA-Champions-League---Printing-Plates-Yellow,2021-2022,Topps,Printing Plates Yellow,2021-22  UEFA Champions League,False
307481,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307481/2021-22-Topps-UEFA-Champions-League---Red-Foil,2021-2022,Topps,Red Foil,2021-22  UEFA Champions League,False
307482,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307482/2021-22-Topps-UEFA-Champions-League---Silver-Foil,2021-2022,Topps,Silver Foil,2021-22  UEFA Champions League,False
307483,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307483/2021-22-Topps-UEFA-Champions-League---Sparkle-Foil,2021-2022,Topps,Sparkle Foil,2021-22  UEFA Champions League,False
307484,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307484/2021-22-Topps-UEFA-Champions-League---Starball-Foil,2021-2022,Topps,Starball Foil,2021-22  UEFA Champions League,False
307485,2021-22 Topps UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/307485/2021-22-Topps-UEFA-Champions-League---Yellow-Foil,2021-2022,Topps,Yellow Foil,2021-22  UEFA Champions League,False
305946,2021-22 Topps UEFA Champions League 1st Edition,https://www.tcdb.com/ViewSet.cfm/sid/305946/2021-22-Topps-UEFA-Champions-League-1st-Edition,2021-2022,Topps,Base,2021-22  UEFA Champions League 1st Edition,True
305952,2021-22 Topps UEFA Champions League 1st Edition,https://www.tcdb.com/Checklist.cfm/sid/305952/2021-22-Topps-UEFA-Champions-League-1st-Edition---Black-Foil,2021-2022,Topps,Black Foil,2021-22  UEFA Champions League 1st Edition,False
305950,2021-22 Topps UEFA Champions League 1st Edition,https://www.tcdb.com/Checklist.cfm/sid/305950/2021-22-Topps-UEFA-Champions-League-1st-Edition---Blue-Inferno-Foil,2021-2022,Topps,Blue Inferno Foil,2021-22  UEFA Champions League 1st Edition,False
305954,2021-22 Topps UEFA Champions League 1st Edition,https://www.tcdb.com/Checklist.cfm/sid/305954/2021-22-Topps-UEFA-Champions-League-1st-Edition---FoilFractor,2021-2022,Topps,FoilFractor,2021-22  UEFA Champions League 1st Edition,False
305951,2021-22 Topps UEFA Champions League 1st Edition,https://www.tcdb.com/Checklist.cfm/sid/305951/2021-22-Topps-UEFA-Champions-League-1st-Edition---Orange-Foil,2021-2022,Topps,Orange Foil,2021-22  UEFA Champions League 1st Edition,False
305953,2021-22 Topps UEFA Champions League 1st Edition,https://www.tcdb.com/Checklist.cfm/sid/305953/2021-22-Topps-UEFA-Champions-League-1st-Edition---Red-Foil,2021-2022,Topps,Red Foil,2021-22  UEFA Champions League 1st Edition,False
305949,2021-22 Topps UEFA Champions League 1st Edition,https://www.tcdb.com/Checklist.cfm/sid/305949/2021-22-Topps-UEFA-Champions-League-1st-Edition---Starball-Foil,2021-2022,Topps,Starball Foil,2021-22  UEFA Champions League 1st Edition,False
312483,2021-22 Topps UEFA Champions League Jade Edition,https://www.tcdb.com/ViewSet.cfm/sid/312483/2021-22-Topps-UEFA-Champions-League-Jade-Edition,2021-2022,Topps,Base,2021-22  UEFA Champions League Jade Edition,True
312485,2021-22 Topps UEFA Champions League Jade Edition,https://www.tcdb.com/Checklist.cfm/sid/312485/2021-22-Topps-UEFA-Champions-League-Jade-Edition---Chinese-New-Year,2021-2022,Topps,Chinese New Year,2021-22  UEFA Champions League Jade Edition,False
312491,2021-22 Topps UEFA Champions League Jade Edition,https://www.tcdb.com/Checklist.cfm/sid/312491/2021-22-Topps-UEFA-Champions-League-Jade-Edition---Imperial-Jade-FoilFractor,2021-2022,Topps,Imperial Jade FoilFractor,2021-22  UEFA Champions League Jade Edition,False
312489,2021-22 Topps UEFA Champions League Jade Edition,https://www.tcdb.com/Checklist.cfm/sid/312489/2021-22-Topps-UEFA-Champions-League-Jade-Edition---Lavender-Jade,2021-2022,Topps,Lavender Jade,2021-22  UEFA Champions League Jade Edition,False
312488,2021-22 Topps UEFA Champions League Jade Edition,https://www.tcdb.com/Checklist.cfm/sid/312488/2021-22-Topps-UEFA-Champions-League-Jade-Edition---Orange-Jade,2021-2022,Topps,Orange Jade,2021-22  UEFA Champions League Jade Edition,False
312490,2021-22 Topps UEFA Champions League Jade Edition,https://www.tcdb.com/Checklist.cfm/sid/312490/2021-22-Topps-UEFA-Champions-League-Jade-Edition---Red-Jade,2021-2022,Topps,Red Jade,2021-22  UEFA Champions League Jade Edition,False
312486,2021-22 Topps UEFA Champions League Jade Edition,https://www.tcdb.com/Checklist.cfm/sid/312486/2021-22-Topps-UEFA-Champions-League-Jade-Edition---Year-of-the-Tiger,2021-2022,Topps,Year of the Tiger,2021-22  UEFA Champions League Jade Edition,False
312487,2021-22 Topps UEFA Champions League Jade Edition,https://www.tcdb.com/Checklist.cfm/sid/312487/2021-22-Topps-UEFA-Champions-League-Jade-Edition---Yellow-Jade,2021-2022,Topps,Yellow Jade,2021-22  UEFA Champions League Jade Edition,False
342659,2021-22 Topps UEFA Champions League Japan Edition,https://www.tcdb.com/ViewSet.cfm/sid/342659/2021-22-Topps-UEFA-Champions-League-Japan-Edition,2021-2022,Topps,Base,2021-22  UEFA Champions League Japan Edition,True
342669,2021-22 Topps UEFA Champions League Japan Edition,https://www.tcdb.com/Checklist.cfm/sid/342669/2021-22-Topps-UEFA-Champions-League-Japan-Edition---Blue-Mojo,2021-2022,Topps,Blue Mojo,2021-22  UEFA Champions League Japan Edition,False
342667,2021-22 Topps UEFA Champions League Japan Edition,https://www.tcdb.com/Checklist.cfm/sid/342667/2021-22-Topps-UEFA-Champions-League-Japan-Edition---Fuchsia-Mojo,2021-2022,Topps,Fuchsia Mojo,2021-22  UEFA Champions League Japan Edition,False
342670,2021-22 Topps UEFA Champions League Japan Edition,https://www.tcdb.com/Checklist.cfm/sid/342670/2021-22-Topps-UEFA-Champions-League-Japan-Edition---Gold-Mojo,2021-2022,Topps,Gold Mojo,2021-22  UEFA Champions League Japan Edition,False
342668,2021-22 Topps UEFA Champions League Japan Edition,https://www.tcdb.com/Checklist.cfm/sid/342668/2021-22-Topps-UEFA-Champions-League-Japan-Edition---Green-Mojo,2021-2022,Topps,Green Mojo,2021-22  UEFA Champions League Japan Edition,False
342665,2021-22 Topps UEFA Champions League Japan Edition,https://www.tcdb.com/Checklist.cfm/sid/342665/2021-22-Topps-UEFA-Champions-League-Japan-Edition---Mojo,2021-2022,Topps,Mojo,2021-22  UEFA Champions League Japan Edition,False
342671,2021-22 Topps UEFA Champions League Japan Edition,https://www.tcdb.com/Checklist.cfm/sid/342671/2021-22-Topps-UEFA-Champions-League-Japan-Edition---Orange-Mojo,2021-2022,Topps,Orange Mojo,2021-22  UEFA Champions League Japan Edition,False
342672,2021-22 Topps UEFA Champions League Japan Edition,https://www.tcdb.com/Checklist.cfm/sid/342672/2021-22-Topps-UEFA-Champions-League-Japan-Edition---Red-Mojo,2021-2022,Topps,Red Mojo,2021-22  UEFA Champions League Japan Edition,False
342673,2021-22 Topps UEFA Champions League Japan Edition,https://www.tcdb.com/Checklist.cfm/sid/342673/2021-22-Topps-UEFA-Champions-League-Japan-Edition---SuperFractor,2021-2022,Topps,SuperFractor,2021-22  UEFA Champions League Japan Edition,False
342666,2021-22 Topps UEFA Champions League Japan Edition,https://www.tcdb.com/Checklist.cfm/sid/342666/2021-22-Topps-UEFA-Champions-League-Japan-Edition---Yellow-Mojo,2021-2022,Topps,Yellow Mojo,2021-22  UEFA Champions League Japan Edition,False
469218,2022-23 Topps Total Football,,2022-23,,,,False
401351,2022-23 Topps UEFA Club Competitions Japan Edition,,2022-23,,,,False
441849,2022-23 Topps UEFA Club Competitions Japan Edition,,2022-23,,,,False
401350,2022-23 Topps UEFA Club Competitions Japan Edition,,2022-23,,,,False
401352,2022-23 Topps UEFA Club Competitions Japan Edition,,2022-23,,,,False
401348,2022-23 Topps UEFA Club Competitions Japan Edition,,2022-23,,,,False
401353,2022-23 Topps UEFA Club Competitions Japan Edition,,2022-23,,,,False
401354,2022-23 Topps UEFA Club Competitions Japan Edition,,2022-23,,,,False
401355,2022-23 Topps UEFA Club Competitions Japan Edition,,2022-23,,,,False
401349,2022-23 Topps UEFA Club Competitions Japan Edition,,2022-23,,,,False
342640,2022-23 Panini Adrenalyn XL La Liga,https://www.tcdb.com/ViewSet.cfm/sid/342640/2022-23-Panini-Adrenalyn-XL-La-Liga,2022-23,Panini,Base,Adrenalyn XL La Liga,True
366453,2022-23 Panini Chronicles,,2022-23,,,,False
373597,2022-23 Panini Chronicles,,2022-23,,,,False
373598,2022-23 Panini Chronicles,,2022-23,,,,False
373596,2022-23 Panini Chronicles,,2022-23,,,,False
366452,2022-23 Panini Chronicles,,2022-23,,,,False
373570,2022-23 Panini Chronicles,,2022-23,,,,False
373564,2022-23 Panini Chronicles,,2022-23,,,,False
373567,2022-23 Panini Chronicles,,2022-23,,,,False
373568,2022-23 Panini Chronicles,,2022-23,,,,False
373569,2022-23 Panini Chronicles,,2022-23,,,,False
373565,2022-23 Panini Chronicles,,2022-23,,,,False
373566,2022-23 Panini Chronicles,,2022-23,,,,False
373560,2022-23 Panini Chronicles,,2022-23,,,,False
373563,2022-23 Panini Chronicles,,2022-23,,,,False
373561,2022-23 Panini Chronicles,,2022-23,,,,False
373562,2022-23 Panini Chronicles,,2022-23,,,,False
373593,2022-23 Panini Chronicles,,2022-23,,,,False
378800,2022-23 Panini Chronicles,,2022-23,,,,False
378801,2022-23 Panini Chronicles,,2022-23,,,,False
378802,2022-23 Panini Chronicles,,2022-23,,,,False
378803,2022-23 Panini Chronicles,,2022-23,,,,False
373509,2022-23 Panini Chronicles,,2022-23,,,,False
373514,2022-23 Panini Chronicles,,2022-23,,,,False
373516,2022-23 Panini Chronicles,,2022-23,,,,False
373515,2022-23 Panini Chronicles,,2022-23,,,,False
373517,2022-23 Panini Chronicles,,2022-23,,,,False
373518,2022-23 Panini Chronicles,,2022-23,,,,False
373519,2022-23 Panini Chronicles,,2022-23,,,,False
373511,2022-23 Panini Chronicles,,2022-23,,,,False
373513,2022-23 Panini Chronicles,,2022-23,,,,False
373512,2022-23 Panini Chronicles,,2022-23,,,,False
373510,2022-23 Panini Chronicles,,2022-23,,,,False
375140,2022-23 Panini LaLiga Santander Stickers (Brazil),https://www.tcdb.com/ViewSet.cfm/sid/375140/2022-23-Panini-LaLiga-Santander-Stickers-(Brazil),2022-23,Panini,Base,LaLiga Santander Stickers (Brazil),True
362985,2022-23 Panini LaLiga Total,https://www.tcdb.com/ViewSet.cfm/sid/362985/2022-23-Panini-LaLiga-Total,2022-23,Panini,Base,LaLiga Total,True
320299,2022-23 Panini Liga Este Stickers,,2022-23,,,,False
319525,2022-23 Panini Megacracks,https://www.tcdb.com/ViewSet.cfm/sid/319525/2022-23-Panini-Megacracks,2022-23,Panini,Base,Megacracks,True
348081,2022-23 Panini Select La Liga,https://www.tcdb.com/ViewSet.cfm/sid/348081/2022-23-Panini-Select-La-Liga,2022-23,Panini,Base,Select La Liga,True
360541,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360541/2022-23-Panini-Select-La-Liga---Black,2022-23,Panini,Black,Select La Liga,False
360525,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360525/2022-23-Panini-Select-La-Liga---Blue,2022-23,Panini,Blue,Select La Liga,False
360526,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360526/2022-23-Panini-Select-La-Liga---Checkerboard,2022-23,Panini,Checkerboard,Select La Liga,False
360537,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360537/2022-23-Panini-Select-La-Liga---Gold,2022-23,Panini,Gold,Select La Liga,False
360538,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360538/2022-23-Panini-Select-La-Liga---Gold-Mojo,2022-23,Panini,Gold Mojo,Select La Liga,False
360539,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360539/2022-23-Panini-Select-La-Liga---Gold-Wave,2022-23,Panini,Gold Wave,Select La Liga,False
360540,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360540/2022-23-Panini-Select-La-Liga---Green,2022-23,Panini,Green,Select La Liga,False
360527,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360527/2022-23-Panini-Select-La-Liga---Multi-Color,2022-23,Panini,Multi Color,Select La Liga,False
360528,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360528/2022-23-Panini-Select-La-Liga---Peacock,2022-23,Panini,Peacock,Select La Liga,False
360533,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360533/2022-23-Panini-Select-La-Liga---Purple,2022-23,Panini,Purple,Select La Liga,False
360529,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360529/2022-23-Panini-Select-La-Liga---Purple-Mojo,2022-23,Panini,Purple Mojo,Select La Liga,False
360530,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360530/2022-23-Panini-Select-La-Liga---Red,2022-23,Panini,Red,Select La Liga,False
360531,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360531/2022-23-Panini-Select-La-Liga---Red-Wave,2022-23,Panini,Red Wave,Select La Liga,False
360577,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360577/2022-23-Panini-Select-La-Liga---Select-Future,2022-23,Panini,Select Future,Select La Liga,False
360582,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360582/2022-23-Panini-Select-La-Liga---Select-Future-Black,2022-23,Panini,Select Future Black,Select La Liga,False
360580,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360580/2022-23-Panini-Select-La-Liga---Select-Future-Gold,2022-23,Panini,Select Future Gold,Select La Liga,False
360581,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360581/2022-23-Panini-Select-La-Liga---Select-Future-Green,2022-23,Panini,Select Future Green,Select La Liga,False
360578,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360578/2022-23-Panini-Select-La-Liga---Select-Future-Peacock,2022-23,Panini,Select Future Peacock,Select La Liga,False
360579,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360579/2022-23-Panini-Select-La-Liga---Select-Future-Pink,2022-23,Panini,Select Future Pink,Select La Liga,False
360589,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360589/2022-23-Panini-Select-La-Liga---Select-Signatures,2022-23,Panini,Select Signatures,Select La Liga,False
360590,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360590/2022-23-Panini-Select-La-Liga---Select-Signatures-Black,2022-23,Panini,Select Signatures Black,Select La Liga,False
360591,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360591/2022-23-Panini-Select-La-Liga---Select-Signatures-Blue-Pulsar,2022-23,Panini,Select Signatures Blue Pulsar,Select La Liga,False
360592,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360592/2022-23-Panini-Select-La-Liga---Select-Signatures-Gold,2022-23,Panini,Select Signatures Gold,Select La Liga,False
360593,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360593/2022-23-Panini-Select-La-Liga---Select-Signatures-Green,2022-23,Panini,Select Signatures Green,Select La Liga,False
360594,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360594/2022-23-Panini-Select-La-Liga---Select-Signatures-Peacock,2022-23,Panini,Select Signatures Peacock,Select La Liga,False
360595,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360595/2022-23-Panini-Select-La-Liga---Select-Signatures-Purple,2022-23,Panini,Select Signatures Purple,Select La Liga,False
360596,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360596/2022-23-Panini-Select-La-Liga---Select-Signatures-Tie-Dye,2022-23,Panini,Select Signatures Tie Dye,Select La Liga,False
360532,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360532/2022-23-Panini-Select-La-Liga---Silver,2022-23,Panini,Silver,Select La Liga,False
360617,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360617/2022-23-Panini-Select-La-Liga---Stained-Glass,2022-23,Panini,Stained Glass,Select La Liga,False
360534,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360534/2022-23-Panini-Select-La-Liga---Tie-Dye,2022-23,Panini,Tie Dye,Select La Liga,False
360536,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360536/2022-23-Panini-Select-La-Liga---White,2022-23,Panini,White,Select La Liga,False
360535,2022-23 Panini Select La Liga,https://www.tcdb.com/Checklist.cfm/sid/360535/2022-23-Panini-Select-La-Liga---Zebra,2022-23,Panini,Zebra,Select La Liga,False
347688,2022-23 Score LaLiga Santander,https://www.tcdb.com/ViewSet.cfm/sid/347688/2022-23-Score-LaLiga-Santander,2022-23,Score,Base,LaLiga Santander,True
350827,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/350827/2022-23-Score-LaLiga-Santander---Black-Lasers,2022-23,Score,Black Lasers,LaLiga Santander,False
350828,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/350828/2022-23-Score-LaLiga-Santander---Black-Swirl,2022-23,Score,Black Swirl,LaLiga Santander,False
350819,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/350819/2022-23-Score-LaLiga-Santander---Blue-Lasers,2022-23,Score,Blue Lasers,LaLiga Santander,False
350820,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/350820/2022-23-Score-LaLiga-Santander---Bronze-Swirl,2022-23,Score,Bronze Swirl,LaLiga Santander,False
350825,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/350825/2022-23-Score-LaLiga-Santander---Gold-Swirl,2022-23,Score,Gold Swirl,LaLiga Santander,False
350826,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/350826/2022-23-Score-LaLiga-Santander---Green-Lasers,2022-23,Score,Green Lasers,LaLiga Santander,False
351500,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/351500/2022-23-Score-LaLiga-Santander---Hot-Rookies,2022-23,Score,Hot Rookies,LaLiga Santander,False
351503,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/351503/2022-23-Score-LaLiga-Santander---Hot-Rookies-Black-Lasers,2022-23,Score,Hot Rookies Black Lasers,LaLiga Santander,False
351504,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/351504/2022-23-Score-LaLiga-Santander---Hot-Rookies-Black-Swirl,2022-23,Score,Hot Rookies Black Swirl,LaLiga Santander,False
351502,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/351502/2022-23-Score-LaLiga-Santander---Hot-Rookies-Gold-Swirl,2022-23,Score,Hot Rookies Gold Swirl,LaLiga Santander,False
351501,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/351501/2022-23-Score-LaLiga-Santander---Hot-Rookies-Purple-Lasers,2022-23,Score,Hot Rookies Purple Lasers,LaLiga Santander,False
351505,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/351505/2022-23-Score-LaLiga-Santander---Intergalactic,2022-23,Score,Intergalactic,LaLiga Santander,False
350816,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/350816/2022-23-Score-LaLiga-Santander---Lasers,2022-23,Score,Lasers,LaLiga Santander,False
351506,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/351506/2022-23-Score-LaLiga-Santander---Next-Up,2022-23,Score,Next Up,LaLiga Santander,False
350822,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/350822/2022-23-Score-LaLiga-Santander---Orange-Lasers,2022-23,Score,Orange Lasers,LaLiga Santander,False
350821,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/350821/2022-23-Score-LaLiga-Santander---Pink-Swirl,2022-23,Score,Pink Swirl,LaLiga Santander,False
350824,2022-23 Score LaLiga Santander,https://www.tcdb.com/Checklist.cfm/sid/350824/2022-23-Score-LaLiga-Santander---Purple-Lasers,2022-23,Score,Purple Lasers,LaLiga Santander,False
